"Date","Transaction Volume"
"2020-11-15","4453786.025114172"
"2020-11-16","6175382.961592051"
"2020-11-17","12639802.887306308"
"2020-11-18","7731145.30530271"
"2020-11-19","22544791.204302635"
"2020-11-20","30343959.550726913"
"2020-11-21","15620614.864965048"
"2020-11-22","32859437.039953213"
"2020-11-23","24306391.076327316"
"2020-11-24","30774340.74140793"
"2020-11-25","8466852.763168845"
"2020-11-26","10303136.980467066"
"2020-11-27","8468158.165772015"
"2020-11-28","6684584.561979273"
"2020-11-29","4066791.133079133"
"2020-11-30","4950852.192162603"
"2020-12-01","6544429.439091542"
"2020-12-02","5153511.1414477"
"2020-12-03","63093604.828186855"
"2020-12-04","57601952.55165891"
"2020-12-05","15612561.148016969"
"2020-12-06","61956852.28377632"
"2020-12-07","16496432.496536758"
"2020-12-08","58166294.73861224"
"2020-12-09","92667650.85989948"
"2020-12-10","24568722.407237925"
"2020-12-11","59432172.780090794"
"2020-12-12","7101361.430355946"
"2020-12-13","3653094.954481296"
"2020-12-14","5492933.585252179"
"2020-12-15","9377561.032262223"
"2020-12-16","13259634.20711638"
"2020-12-17","10557416.271149052"
"2020-12-18","8396381.086746762"
"2020-12-19","52166608.61833333"
"2020-12-20","42805665.87444788"
"2020-12-21","5314733.726718246"
"2020-12-22","17518953.55966644"
"2020-12-23","15704609.618605524"
"2020-12-24","12617769.665789763"
"2020-12-25","16251881.223110382"
"2020-12-26","9339089.205069212"
"2020-12-27","19229416.738512404"
"2020-12-28","10496571.521641362"
"2020-12-29","9719945.822129922"
"2020-12-30","19084634.56280957"
"2020-12-31","10197199.271362104"
"2021-01-01","40586870.95790055"
"2021-01-02","31171038.004509155"
"2021-01-03","39360346.183888495"
"2021-01-04","19608369.04465539"
"2021-01-05","25975543.121490717"
"2021-01-06","218578453.3572529"
"2021-01-07","77300398.05792123"
"2021-01-08","52878442.03097234"
"2021-01-09","180963622.88218847"
"2021-01-10","226420772.30637202"
"2021-01-11","155401529.18180168"
"2021-01-12","187881721.03082755"
"2021-01-13","59988709.82942524"
"2021-01-14","72848914.01593435"
"2021-01-15","41893892.56996377"
"2021-01-16","50667779.5188574"
"2021-01-17","46131218.67384864"
"2021-01-18","43552738.65814025"
"2021-01-19","66397242.95417895"
"2021-01-20","38026250.25729831"
"2021-01-21","20247094.828898076"
"2021-01-22","53311881.66292899"
"2021-01-23","24578161.065846007"
"2021-01-24","58521110.773814544"
"2021-01-25","20093458.519197054"
"2021-01-26","59560406.59798481"
"2021-01-27","22437955.692056805"
"2021-01-28","21651709.479503702"
"2021-01-29","50755334.58742319"
"2021-01-30","52416537.00984689"
"2021-01-31","38084908.8049362"
"2021-02-01","23438044.404741123"
"2021-02-02","83481690.82632905"
"2021-02-03","56852300.84112916"
"2021-02-04","80712912.8780391"
"2021-02-05","252166897.58412254"
"2021-02-06","153496176.77162477"
"2021-02-07","62535569.81015958"
"2021-02-08","129703229.60396123"
"2021-02-09","64892872.827431396"
"2021-02-10","77206278.5121888"
"2021-02-11","52475710.74524409"
"2021-02-12","62715121.311097994"
"2021-02-13","119808156.85743098"
"2021-02-14","55437818.57199043"
"2021-02-15","31607573.78381471"
"2021-02-16","26925016.310505684"
"2021-02-17","48032639.090089604"
"2021-02-18","83919781.28630613"
"2021-02-19","77765317.62486993"
"2021-02-20","84625238.16962853"
"2021-02-21","76149460.22009116"
"2021-02-22","31569381.818278767"
"2021-02-23","65252889.942479216"
"2021-02-24","44591996.24689904"
"2021-02-25","25090187.228786677"
"2021-02-26","32691941.42801421"
"2021-02-27","20194839.533710036"
"2021-02-28","16337053.011911899"
"2021-03-01","38746016.766055204"
"2021-03-02","46269850.05134315"
"2021-03-03","29680642.102762807"
"2021-03-04","25953178.985698946"
"2021-03-05","37496168.18608167"
"2021-03-06","44135268.971687004"
"2021-03-07","62566155.2146936"
"2021-03-08","58786619.20672898"
"2021-03-09","90885492.29513596"
"2021-03-10","139693749.90382677"
"2021-03-11","23037422.485730935"
"2021-03-12","43840275.30743564"
"2021-03-13","49158210.969790675"
"2021-03-14","32087367.43494788"
"2021-03-15","19501706.773336623"
"2021-03-16","25663474.88041905"
"2021-03-17","73832147.37552784"
"2021-03-18","73518847.57577103"
"2021-03-19","76451096.43815653"
"2021-03-20","62531329.491559766"
"2021-03-21","35426155.24300137"
"2021-03-22","38735560.66911549"
"2021-03-23","34954867.26441926"
"2021-03-24","27104585.325946756"
"2021-03-25","44088884.388768815"
"2021-03-26","27080638.73155779"
"2021-03-27","95051900.73849536"
"2021-03-28","34638072.544364"
"2021-03-29","27440318.238237336"
"2021-03-30","79115034.93133357"
"2021-03-31","47752672.785355724"
"2021-04-01","101906650.98319222"
"2021-04-02","83704901.12899244"
"2021-04-03","66187038.57905683"
"2021-04-04","136354399.04934794"
"2021-04-05","29985839.53186383"
"2021-04-06","59346612.324863814"
"2021-04-07","58802125.53322866"
"2021-04-08","137999460.92131224"
"2021-04-09","101068772.07626113"
"2021-04-10","53442589.24791811"
"2021-04-11","25980172.090683885"
"2021-04-12","133062286.66461813"
"2021-04-13","185147718.7531443"
"2021-04-14","98099902.4691204"
"2021-04-15","289870953.4050887"
"2021-04-16","200686473.90178603"
"2021-04-17","80449051.2529626"
"2021-04-18","108581952.40229525"
"2021-04-19","189552129.29930764"
"2021-04-20","149179267.00187838"
"2021-04-21","239317864.2614712"
"2021-04-22","594059608.2180599"
"2021-04-23","725196436.8910875"
"2021-04-24","139724722.81042102"
"2021-04-25","83061760.43321468"
"2021-04-26","109567142.24201176"
"2021-04-27","137186400.5280579"
"2021-04-28","110134441.10804512"
"2021-04-29","73807371.47240217"
"2021-04-30","69358446.07076876"
"2021-05-01","137963316.4245832"
"2021-05-02","170754057.27669436"
"2021-05-03","875145975.2931166"
"2021-05-04","367846712.882042"
"2021-05-05","179983884.0228062"
"2021-05-06","140946202.02945954"
"2021-05-07","141006858.27430463"
"2021-05-08","146384946.0608165"
"2021-05-09","123980037.54551435"
"2021-05-10","142566612.7813146"
"2021-05-11","96057303.28032969"
"2021-05-12","290511692.55818284"
"2021-05-13","197722245.66326234"
"2021-05-14","88785674.50506182"
"2021-05-15","69499051.24159315"
"2021-05-16","56382238.31272819"
"2021-05-17","127316092.95757717"
"2021-05-18","298172314.5370443"
"2021-05-19","344735666.99407995"
"2021-05-20","196018473.4145705"
"2021-05-21","129106710.93555862"
"2021-05-22","200497923.28123143"
"2021-05-23","371763178.79782945"
"2021-05-24","682100547.9986298"
"2021-05-25","359745215.8798059"
"2021-05-26","189848423.30130225"
"2021-05-27","101927043.96807143"
"2021-05-28","89355263.32945484"
"2021-05-29","75752313.13571937"
"2021-05-30","70231393.79604492"
"2021-05-31","92901923.06027314"
"2021-06-01","70641450.01904647"
"2021-06-02","78004772.10418123"
"2021-06-03","47706627.905909486"
"2021-06-04","132314811.81000626"
"2021-06-05","49605505.214658216"
"2021-06-06","22718790.92647997"
"2021-06-07","71280016.69661283"
"2021-06-08","66317158.46916544"
"2021-06-09","79179178.55328001"
"2021-06-10","229220737.31610757"
"2021-06-11","25762391.923340946"
"2021-06-12","26346945.367544834"
"2021-06-13","14148244.106965713"
"2021-06-14","16906531.173276845"
"2021-06-15","9145224.360300947"
"2021-06-16","36558996.07100466"
"2021-06-17","77420225.7652909"
"2021-06-18","22501355.31172214"
"2021-06-19","20105852.509598415"
"2021-06-20","13646380.036127247"
"2021-06-21","56280974.72555742"
"2021-06-22","65001561.106522605"
"2021-06-23","71282007.91811377"
"2021-06-24","62158843.746937916"
"2021-06-25","40977742.709035434"
"2021-06-26","36463261.072762415"
"2021-06-27","12504438.593161976"
"2021-06-28","129565795.89007087"
"2021-06-29","50623735.91219627"
"2021-06-30","39599194.44346828"
"2021-07-01","176358565.41187412"
"2021-07-02","109073545.96965535"
"2021-07-03","20755027.368077833"
"2021-07-04","18567993.800042942"
"2021-07-05","28847148.04705707"
"2021-07-06","92550073.88666798"
"2021-07-07","36851949.598681875"
"2021-07-08","34862419.09425265"
"2021-07-09","49981839.022867545"
"2021-07-10","6223901.195378059"
"2021-07-11","29802034.873518437"
"2021-07-12","36398563.8195892"
"2021-07-13","17563608.74862328"
"2021-07-14","16048470.442941817"
"2021-07-15","64734401.52691101"
"2021-07-16","29347827.30520274"
"2021-07-17","6328069.4066396095"
"2021-07-18","12818142.22470301"
"2021-07-19","25144269.34295907"
"2021-07-20","20213640.862771217"
"2021-07-21","32751890.508216657"
"2021-07-22","41834170.044178665"
"2021-07-23","13491691.711764563"
"2021-07-24","18008047.791861963"
"2021-07-25","14709456.967713818"
"2021-07-26","21460216.68631295"
"2021-07-27","17603984.523218755"
"2021-07-28","149281022.5529799"
"2021-07-29","32867889.989040278"
"2021-07-30","12277597.41671148"
"2021-07-31","9893712.325852793"
"2021-08-01","28193929.662527654"
"2021-08-02","42367691.62031851"
"2021-08-03","41020918.02811235"
"2021-08-04","37702642.44466394"
"2021-08-05","48373160.00107282"
"2021-08-06","123347234.72319205"
"2021-08-07","18548928.921952244"
"2021-08-08","8782559.394185135"
"2021-08-09","25510745.987022467"
"2021-08-10","41009068.774609305"
"2021-08-11","28549574.72239815"
"2021-08-12","22299994.12043493"
"2021-08-13","66359804.890765205"
"2021-08-14","105507746.33440101"
"2021-08-15","22483576.65407803"
"2021-08-16","54322361.68210998"
"2021-08-17","41965645.374782026"
"2021-08-18","45041090.81961642"
"2021-08-19","72083420.89398372"
"2021-08-20","37526213.83622424"
"2021-08-21","38111001.47077342"
"2021-08-22","232930404.8486819"
"2021-08-23","47915795.6642196"
"2021-08-24","31136482.684695724"
"2021-08-25","879320545.5436113"
"2021-08-26","71184371.04665363"
"2021-08-27","109174568.6234058"
"2021-08-28","31891223.150205795"
"2021-08-29","63970843.439952604"
"2021-08-30","85860396.85534975"
"2021-08-31","84861747.91039343"
"2021-09-01","96427035.27849019"
"2021-09-02","41967785.03153631"
"2021-09-03","30656298.34872229"
"2021-09-04","20653652.819369905"
"2021-09-05","30292390.15840052"
"2021-09-06","43645132.17263371"
"2021-09-07","90135798.5634872"
"2021-09-08","114506207.2841017"
"2021-09-09","54918720.65405138"
"2021-09-10","126694805.36046226"
"2021-09-11","25511492.21718708"
"2021-09-12","23883603.85595282"
"2021-09-13","25208393.341742653"
"2021-09-14","77972327.5395463"
"2021-09-15","75421632.24767816"
"2021-09-16","27509067.83759204"
"2021-09-17","58021765.86175927"
"2021-09-18","6549722.8393595945"
"2021-09-19","29679462.93117171"
"2021-09-20","26054800.868710082"
"2021-09-21","14787292.872497682"
"2021-09-22","98655062.88443089"
"2021-09-23","58753262.29317025"
"2021-09-24","38911033.737716414"
"2021-09-25","10032257.828387588"
"2021-09-26","142412119.3785958"
"2021-09-27","56236738.13828066"
"2021-09-28","26218628.42474179"
"2021-09-29","16069325.74626736"
"2021-09-30","14428205.258757416"
"2021-10-01","32023853.476702876"
"2021-10-02","29791987.626590364"
"2021-10-03","13433628.363291577"
"2021-10-04","23152900.049840566"
"2021-10-05","41956205.561315514"
"2021-10-06","37641310.108777575"
"2021-10-07","11928833.980867356"
"2021-10-08","18692235.805025388"
"2021-10-09","32012667.39795923"
"2021-10-10","27281968.75584245"
"2021-10-11","8554542.331030333"
"2021-10-12","112279913.02077073"
"2021-10-13","18388213.782102715"
"2021-10-14","146953222.3688425"
"2021-10-15","17434845.259741943"
"2021-10-16","13335475.477982843"
"2021-10-17","14486553.70516937"
"2021-10-18","19461681.90043604"
"2021-10-19","36876654.0596228"
"2021-10-20","25790968.056627903"
"2021-10-21","37346044.55118505"
"2021-10-22","17452666.231150597"
"2021-10-23","20126649.943859916"
"2021-10-24","24730193.947868425"
"2021-10-25","40530805.45713875"
"2021-10-26","62997837.56235687"
"2021-10-27","361860390.35969347"
"2021-10-28","26664536.52879108"
"2021-10-29","37410302.986491695"
"2021-10-30","33902380.621216886"
"2021-10-31","13533827.04220038"
"2021-11-01","40017664.915974535"
"2021-11-02","57880676.16892493"
"2021-11-03","177481390.47229722"
"2021-11-04","64400123.34512732"
"2021-11-05","67993543.06003559"
"2021-11-06","52931151.21941764"
"2021-11-07","78199302.19629452"
"2021-11-08","80916829.53661558"
"2021-11-09","35037160.339582585"
"2021-11-10","32299218.1007048"
"2021-11-11","22794282.694397267"
"2021-11-12","45503220.04803241"
"2021-11-13","326652283.8321361"
"2021-11-14","23618439.311285272"
"2021-11-15","46184572.374486215"
"2021-11-16","118059911.24505743"
"2021-11-17","180895796.19070166"
"2021-11-18","143794403.0318352"
"2021-11-19","28026047.519871853"
"2021-11-20","36679718.471664414"
"2021-11-21","23724392.53895534"
"2021-11-22","9204384.08478747"
"2021-11-23","21524663.894626554"
"2021-11-24","36756051.14035356"
"2021-11-25","53915608.54529296"
"2021-11-26","41052182.38181404"
"2021-11-27","8049808.620832549"
"2021-11-28","21471497.813925985"
"2021-11-29","81197434.49291538"
"2021-11-30","16491666.04319461"
"2021-12-01","13576488.669703696"
"2021-12-02","55233392.47071258"
"2021-12-03","27844213.976563353"
"2021-12-04","107383174.88179982"
"2021-12-05","17900464.791285068"
"2021-12-06","67418104.92788209"
"2021-12-07","36720879.53544096"
"2021-12-08","36127516.91740694"
"2021-12-09","32471685.31543179"
"2021-12-10","25425921.898835965"
"2021-12-11","9078274.115586238"
"2021-12-12","10677753.995797582"
"2021-12-13","12690763.042827897"
"2021-12-14","12160221.40438628"
"2021-12-15","9416116.12963824"
"2021-12-16","7652535.744682196"
"2021-12-17","13537420.243301239"
"2021-12-18","14525098.410534782"
"2021-12-19","8239757.040981938"
"2021-12-20","17854164.793447096"
"2021-12-21","6987774.622233993"
"2021-12-22","10207474.635352379"
"2021-12-23","25056929.087985452"
"2021-12-24","35635183.510812275"
"2021-12-25","11060914.965617457"
"2021-12-26","20246040.603593558"
"2021-12-27","13237812.570094282"
"2021-12-28","40707698.581835866"
"2021-12-29","18490637.574937727"
"2021-12-30","21089760.02662741"
"2021-12-31","48202254.60399415"
"2022-01-01","17074976.439350575"
"2022-01-02","14231082.998131612"
"2022-01-03","24726971.62779841"
"2022-01-04","67334803.79473484"
"2022-01-05","15078362.254190821"
"2022-01-06","28189061.674187597"
"2022-01-07","38038253.21301622"
"2022-01-08","12747859.046513416"
"2022-01-09","7064348.048626871"
"2022-01-10","13675843.27150662"
"2022-01-11","9883431.847648509"
"2022-01-12","14321626.201203525"
"2022-01-13","7527624.353505308"
"2022-01-14","12491324.059926013"
"2022-01-15","4043392.626553475"
"2022-01-16","6937169.6551520545"
"2022-01-17","7444388.415570447"
"2022-01-18","126430306.11731878"
"2022-01-19","77890783.39375211"
"2022-01-20","43322774.88351918"
"2022-01-21","32384072.61806561"
"2022-01-22","164503691.9876403"
"2022-01-23","51561783.28767654"
"2022-01-24","38625184.58267038"
"2022-01-25","47973556.87716596"
"2022-01-26","31932909.472804442"
"2022-01-27","14064217.90522936"
"2022-01-28","14577401.110311663"
"2022-01-29","14878457.16589907"
"2022-01-30","8333949.382277859"
"2022-01-31","26268762.514657244"
"2022-02-01","12846736.881169679"
"2022-02-02","21734687.087988652"
"2022-02-03","18164965.73436077"
"2022-02-04","33226653.142245665"
"2022-02-05","18803318.257074963"
"2022-02-06","17291711.834782872"
"2022-02-07","25449036.920630895"
"2022-02-08","20693822.923301306"
"2022-02-09","8075056.126884598"
"2022-02-10","14568928.444273736"
"2022-02-11","26049731.008235462"
"2022-02-12","24427509.71934736"
"2022-02-13","12554363.702561399"
"2022-02-14","16252291.189081866"
"2022-02-15","10183723.522682745"
"2022-02-16","10731456.08057005"
"2022-02-17","9350671.075233366"
"2022-02-18","7120413.177803888"
"2022-02-19","8228246.475150328"
"2022-02-20","7793610.291835303"
"2022-02-21","13335650.49362696"
"2022-02-22","17872974.824715488"
"2022-02-23","41565025.44130814"
"2022-02-24","65334579.79161843"
"2022-02-25","25398388.933359176"
"2022-02-26","18217345.48690176"
"2022-02-27","18467856.70993951"
"2022-02-28","11582623.803961989"
"2022-03-01","187288857.61580437"
"2022-03-02","11146398.308341106"
"2022-03-03","33948539.91752563"
"2022-03-04","27480145.257838987"
"2022-03-05","16743371.207966432"
"2022-03-06","7982041.403993583"
"2022-03-07","10990367.689875415"
"2022-03-08","9031457.33494926"
"2022-03-09","16872385.56502775"
"2022-03-10","15771200.202020103"
"2022-03-11","20097829.876464777"
"2022-03-12","5676109.719255574"
"2022-03-13","8867869.240644127"
"2022-03-14","14527210.521911103"
"2022-03-15","6272068.92632814"
"2022-03-16","46011932.85267266"
"2022-03-17","28292506.4205245"
"2022-03-18","16862642.479382183"
"2022-03-19","8605498.51537465"
"2022-03-20","13259774.747909706"
"2022-03-21","37920017.508028574"
"2022-03-22","8294065.536149923"
"2022-03-23","26011412.53149112"
"2022-03-24","13743188.003470063"
"2022-03-25","20994958.721023466"
"2022-03-26","9373668.399325492"
"2022-03-27","7675055.378127932"
