Date,Users,Volume,Transactions
Sun Jun 28 2020,7,449.21,11
Sat Jun 27 2020,1,1.9,1
Fri Jun 26 2020,0,0,0
Thu Jun 25 2020,0,0,0
Wed Jun 24 2020,0,0,0
Tue Jun 23 2020,2,3,1
Mon Jun 22 2020,1,0.04,2
Sun Jun 21 2020,0,0,0
Sat Jun 20 2020,4,2.05,6
Fri Jun 19 2020,13,89.71,20
Thu Jun 18 2020,3,3.27,4
Wed Jun 17 2020,2,0.02,2
Tue Jun 16 2020,0,0,0
Mon Jun 15 2020,0,0,0
Sun Jun 14 2020,2,8,1
Sat Jun 13 2020,0,0,0
Fri Jun 12 2020,0,0,0
Thu Jun 11 2020,2,1.04,2
Wed Jun 10 2020,0,0,0
Tue Jun 09 2020,0,0,0
Mon Jun 08 2020,0,0,0
Sun Jun 07 2020,0,0,0
Sat Jun 06 2020,0,0,0
Fri Jun 05 2020,0,0,0
Thu Jun 04 2020,0,0,0
Wed Jun 03 2020,0,0,0
Tue Jun 02 2020,0,0,0
Mon Jun 01 2020,0,0,0
Sun May 31 2020,0,0,0
Sat May 30 2020,0,0,0
Fri May 29 2020,1,0.23,4
