"Date","Real Volume"
"2020-09-14",""
"2020-09-15",""
"2020-09-16",""
"2020-09-17","430931808.5512682"
"2020-09-18","3864066640.0219374"
"2020-09-19","2142503952.636038"
"2020-09-20","1251068418.6512468"
"2020-09-21","1065496336.6341407"
"2020-09-22","686111531.3325995"
"2020-09-23","1095923522.4804263"
"2020-09-24","889035775.3980018"
"2020-09-25","729153995.7047454"
"2020-09-26","364446129.2897818"
"2020-09-27","364413476.29563814"
"2020-09-28","358587892.49571705"
"2020-09-29","239416076.49394596"
"2020-09-30","189653692.62057176"
"2020-10-01","376677606.26275265"
"2020-10-02","254195433.06822273"
"2020-10-03","149890750.6225775"
"2020-10-04","200812770.29455575"
"2020-10-05","289686332.9706518"
"2020-10-06","396627824.35328394"
"2020-10-07","377934470.7735793"
"2020-10-08","399572604.5231496"
"2020-10-09","268545517.94838846"
"2020-10-10","226799944.2633747"
"2020-10-11","158053736.22087362"
"2020-10-12","164197365.70889777"
"2020-10-13","99815214.62595928"
"2020-10-14","173295548.6487959"
"2020-10-15","145886599.1779076"
"2020-10-16","228050678.77683637"
"2020-10-17","101432544.78094085"
"2020-10-18","112231594.4911986"
"2020-10-19","82878109.97649533"
"2020-10-20","151143330.7924365"
"2020-10-21","165300279.734697"
"2020-10-22","124741227.78072847"
"2020-10-23","81102171.84769385"
"2020-10-24","70962667.0860381"
"2020-10-25","92440792.1510103"
"2020-10-26","126558071.02364556"
"2020-10-27","121744146.959423"
"2020-10-28","99307639.29762423"
"2020-10-29","78267804.36188659"
"2020-10-30","182877902.10359645"
"2020-10-31","57801807.39728187"
"2020-11-01","62333457.534065954"
"2020-11-02","68229273.94049229"
"2020-11-03","84714251.47577344"
"2020-11-04","105733047.34804226"
"2020-11-05","348773284.78828025"
"2020-11-06","349036379.2834546"
"2020-11-07","473857454.1408836"
"2020-11-08","178686943.2786337"
"2020-11-09","153064211.81077057"
"2020-11-10","206220251.72959968"
"2020-11-11","196408223.96429205"
"2020-11-12","149006193.22809833"
"2020-11-13","467838000.026727"
"2020-11-14","404796439.20398176"
"2020-11-15","522644173.4750489"
"2020-11-16","464627228.82146245"
"2020-11-17","330518899.253149"
"2020-11-18","278829345.66400635"
"2020-11-19","325426228.0517942"
"2020-11-20","355305278.4835923"
"2020-11-21","259625261.21334937"
"2020-11-22","204343189.17522028"
"2020-11-23","269813233.11333156"
"2020-11-24","396851178.4259939"
"2020-11-25","228308471.71176723"
"2020-11-26","310933506.29638994"
"2020-11-27","133532420.74110816"
"2020-11-28","89225002.3680221"
"2020-11-29","55408303.7515367"
"2020-11-30","122281696.09816152"
"2020-12-01","176926454.99409187"
"2020-12-02","225983126.39891276"
"2020-12-03","109546432.48025718"
"2020-12-04","70622500.0652497"
"2020-12-05","53998336.86507803"
"2020-12-06","49570720.93248433"
"2020-12-07","78145501.22806258"
"2020-12-08","104720511.28350295"
"2020-12-09","85936939.94425274"
"2020-12-10","45590817.703787446"
"2020-12-11","79506019.78633626"
"2020-12-12","59070030.49413062"
"2020-12-13","37715867.67378529"
"2020-12-14","79220574.45524392"
"2020-12-15","76744894.41269879"
"2020-12-16","88992583.35764611"
"2020-12-17","224801702.79172528"
"2020-12-18","119594102.87574528"
"2020-12-19","332062174.5513468"
"2020-12-20","145596745.27417055"
"2020-12-21","155695916.94045863"
"2020-12-22","156523618.22958985"
"2020-12-23","131950227.13501398"
"2020-12-24","132320085.15228608"
"2020-12-25","97814415.01347658"
"2020-12-26","84455542.17282104"
"2020-12-27","162713688.62428343"
"2020-12-28","128614587.79742862"
"2020-12-29","104213283.77375484"
"2020-12-30","313530447.9411249"
"2020-12-31","659293654.7658622"
"2021-01-01","406145494.77693987"
"2021-01-02","363529640.1231304"
"2021-01-03","429101686.66688204"
"2021-01-04","545836803.7648592"
"2021-01-05","440757547.89688563"
"2021-01-06","298367302.4730226"
"2021-01-07","294906402.9325545"
"2021-01-08","287537790.97216374"
"2021-01-09","211890852.79939643"
"2021-01-10","259949303.82116345"
"2021-01-11","409960882.7310083"
"2021-01-12","225276603.2612416"
"2021-01-13","221417335.56296894"
"2021-01-14","349970370.01119727"
"2021-01-15","618545496.1892774"
"2021-01-16","868817701.0192279"
"2021-01-17","658834719.8693262"
"2021-01-18","531363606.29584885"
"2021-01-19","448234854.6554653"
"2021-01-20","407319600.82762134"
"2021-01-21","497277858.22463393"
"2021-01-22","322948100.091204"
"2021-01-23","281371772.86922336"
"2021-01-24","913403617.5569218"
"2021-01-25","1075868120.199015"
"2021-01-26","1438831566.4482543"
"2021-01-27","1788411248.7186902"
"2021-01-28","1350965004.0864303"
"2021-01-29","1291598724.7791774"
"2021-01-30","1734588576.6078715"
"2021-01-31","1901924322.6071649"
"2021-02-01","1611939415.1750417"
"2021-02-02","1108733169.3958542"
"2021-02-03","902887862.365573"
"2021-02-04","1319410112.332557"
"2021-02-05","876437577.1322993"
"2021-02-06","830753172.6371866"
"2021-02-07","700883244.6209347"
"2021-02-08","698104924.9510218"
"2021-02-09","494600249.68077457"
"2021-02-10","984835644.1780771"
"2021-02-11","495968825.85710853"
"2021-02-12","769552886.2615572"
"2021-02-13","486551085.65876067"
"2021-02-14","301073078.9058227"
"2021-02-15","770543122.3437557"
"2021-02-16","496766461.87078124"
"2021-02-17","520865101.7658295"
"2021-02-18","426494156.7419074"
"2021-02-19","614026216.5952941"
"2021-02-20","4627760264.5018425"
"2021-02-21","2467387670.0461674"
"2021-02-22","1559339453.5042944"
"2021-02-23","2180661252.71125"
"2021-02-24","1188464121.562835"
