"Date","Real Volume"
"2020-09-12","12348.396904911142"
"2020-09-13","49006.76440073477"
"2020-09-14","6739.514394307372"
"2020-09-15","31879.088405318522"
"2020-09-16","7447.220252519972"
"2020-09-17","776.9433861598258"
"2020-09-18","1338.1117005423123"
"2020-09-20","2704.5735119735414"
"2020-09-22","16527.868084868052"
"2020-09-23","21961.766032478743"
"2020-09-24","2700.8867710758"
"2020-09-25","54315.35050397717"
"2020-09-26","298.6679721231995"
"2020-09-27","307.26294285800407"
"2020-09-29","1110.8219001170485"
"2020-09-30","281.9412413668996"
"2020-10-01","130.40469144475674"
"2020-10-02","2832.066394382827"
"2020-10-04","650.7187263204233"
"2020-10-06","23736.617210381784"
"2020-10-10","372.39011947639057"
"2020-10-12","1445.4644771635892"
"2020-10-15",""
"2020-10-16",""
"2020-10-17",""
"2020-10-18",""
"2020-10-19","741.3300555110675"
"2020-10-20","559.9101344710109"
"2020-10-21","505.9074820176714"
"2020-10-22",""
"2020-10-23","14162.127807807005"
"2020-10-24",""
"2020-10-25","58.48458208989629"
"2020-10-26",""
"2020-10-27","200.698090021998"
"2020-10-28",""
"2020-10-29",""
"2020-10-30",""
"2020-10-31",""
"2020-11-01","655.113983009582"
"2020-11-02",""
"2020-11-03",""
"2020-11-04",""
"2020-11-05","54.528002599800736"
"2020-11-06","26.07217205816904"
"2020-11-07","166.5193095050179"
"2020-11-08",""
"2020-11-09","2279.6269597849937"
"2020-11-10","353.6675542983968"
"2020-11-11","179.38531208824074"
"2020-11-12",""
"2020-11-13","105.03304248374428"
"2020-11-14",""
"2020-11-15","8088.512304617898"
"2020-11-16","194.98874134585142"
"2020-11-17","15141.085242205252"
"2020-11-18","1723.0238495985643"
"2020-11-19","472.55253814955495"
"2020-11-20","3883.8388977451414"
"2020-11-21","59840.50425118802"
"2020-11-22","357479.31729458534"
"2020-11-23","183151.14621744826"
"2020-11-24","46344.42059219356"
"2020-11-25","65867.21479454295"
"2020-11-26","83996.8886823575"
"2020-11-27","51133.19172778822"
"2020-11-28","33953.991087088056"
"2020-11-29","52653.748409673295"
"2020-11-30","20604.197966711243"
"2020-12-01","288691.99422186875"
"2020-12-02","86616.15643951525"
"2020-12-03","299439.61489917577"
"2020-12-04","105313.91567831996"
"2020-12-05","1968.0152014894702"
"2020-12-06","18722.49847813437"
"2020-12-07","19703.549556485137"
"2020-12-08","7518.118655612172"
"2020-12-09","347829.8739726668"
"2020-12-10","257286.90262277253"
"2020-12-11","51309.165503004406"
"2020-12-12","43638.09246970727"
"2020-12-13","127.27869050079087"
"2020-12-14","58843.703458421856"
"2020-12-15","5515.755928865194"
"2020-12-16","18113.631173235717"
"2020-12-17","11513.10562235024"
"2020-12-18","36753.5844883376"
"2020-12-19","8532.876774931638"
"2020-12-20","50002.28676683718"
"2020-12-21","84205.88923877069"
"2020-12-22","60691.62937911953"
"2020-12-23","40118.12536205928"
"2020-12-24","9451.264874218867"
"2020-12-25","6450.785611896814"
"2020-12-26","3345.8409647586627"
"2020-12-27","32911.1896528972"
"2020-12-28","1237.0090694946557"
"2020-12-29","14456.992958231413"
"2020-12-30","3293.69201836561"
"2020-12-31",""
"2021-01-01","83355.52617022154"
"2021-01-02","17387.78296930411"
"2021-01-03","47454.46743113374"
"2021-01-04","281099.7483637585"
"2021-01-05","59776.79806537808"
"2021-01-06","1058.7056927114343"
"2021-01-07","31139.455676529837"
"2021-01-08","103898.80992907497"
"2021-01-09","171579.05100041028"
"2021-01-10","70671.43597990855"
"2021-01-11","292715.4173697407"
"2021-01-12","87056.2048270451"
"2021-01-13","236328.97784146498"
"2021-01-14","89383.113243443"
"2021-01-15","357481.1793803088"
"2021-01-16","522441.33754926873"
"2021-01-17","4632655.637191653"
"2021-01-18","572305.7026249461"
"2021-01-19","930841.914026455"
"2021-01-20","1291501.3807583707"
"2021-01-21","1376591.7331365433"
"2021-01-22","688215.0546535245"
"2021-01-23","184968.71424181448"
"2021-01-24","1292527.9719987763"
"2021-01-25","475020.53432432265"
"2021-01-26","378483.77059490135"
"2021-01-27","339458.81253890664"
"2021-01-28","320240.82076241745"
"2021-01-29","446024.40156659647"
"2021-01-30","455284.59481687134"
"2021-01-31","430428.23578107124"
"2021-02-01","584207.5322394436"
"2021-02-02","3269663.5772094326"
"2021-02-03","379781.9610607327"
"2021-02-04","1304574.9253545369"
"2021-02-05","414107.38324906176"
"2021-02-06","919919.3455310239"
"2021-02-07","69355.64334704267"
"2021-02-08","450776.29012108524"
"2021-02-09","45759.81930143753"
"2021-02-10","198994.6572994426"
"2021-02-11","46285.021109805726"
"2021-02-12","127646.87193881816"
"2021-02-13","2097822.4549448723"
"2021-02-14","163274.64240724395"
"2021-02-15","21660.974455005475"
"2021-02-16","227658.3079977386"
"2021-02-17","385159.42569801933"
"2021-02-18","1013111.0404261895"
"2021-02-19","307488.0237524151"
"2021-02-20","786386.3145869833"
"2021-02-21","27212.368984468976"
"2021-02-22","46632.8742285143"
"2021-02-23","296466.1930564012"
"2021-02-24","20030.877779613555"
"2021-02-25","103423.77214006144"
"2021-02-26","107185.25120604635"
"2021-02-27","72422.4822274965"
"2021-02-28","78722.66657678357"
"2021-03-01","194550.90406502562"
"2021-03-02","84116.49253564671"
"2021-03-03","241469.6019879454"
"2021-03-04","17706.76745282024"
"2021-03-05","34432.081227480965"
"2021-03-06","77267.61993427128"
"2021-03-07","101649.50291135412"
"2021-03-08","58809.998622053194"
"2021-03-09","188935.01642064683"
"2021-03-10","278589.7281443836"
"2021-03-11","14500.590939481292"
