"Date","Real Volume"
"2020-06-17","21037.934324137874"
"2020-06-18","41754.641777000325"
"2020-06-19","68051.28372523328"
"2020-06-20","33803.34630615364"
"2020-06-21","60846.817585325894"
"2020-06-22","36482.19270041152"
"2020-06-23","30568.874298567185"
"2020-06-24","10160.818911174745"
"2020-06-25","9726.011710245048"
"2020-06-26","19963.388246621427"
"2020-06-27","15619.661667362061"
"2020-06-29","1043.826834814357"
"2020-07-01","43029.17854439815"
"2020-07-02","14509.624745722082"
"2020-07-03","33216.34049965625"
"2020-07-04","32713.72116141849"
"2020-07-05","35021.66132167307"
"2020-07-06","11423.097554922346"
"2020-07-07","21662.878904033594"
"2020-07-08","19700.59375033543"
"2020-07-09","55315.002700938785"
"2020-07-10","15459.38506731413"
"2020-07-11","13727.002630455925"
"2020-07-12","3551.253966659003"
"2020-07-13","26702.22669459142"
"2020-07-14","12204.313577365509"
"2020-07-15","20241.666973245538"
"2020-07-16","20688.158148213584"
"2020-07-17","18979.461929860965"
"2020-07-18","9977.5507237481"
"2020-07-19","7644.136185403924"
"2020-07-20","25313.1691693927"
"2020-07-21","22221.508092097814"
"2020-07-22","33717.08254721327"
"2020-07-23","18670.631681278293"
"2020-07-24","31646.89785671145"
"2020-07-25","33039.853993544915"
"2020-07-26","37585.91357957477"
"2020-07-27","17953.972727380195"
"2020-07-28","12402.987736986775"
"2020-07-29","23656.497313217515"
"2020-07-30","17379.053332233998"
"2020-07-31","17768.933301743695"
"2020-08-01","8904.184480336986"
"2020-08-02","14127.014405098964"
"2020-08-03","7338.158217210903"
"2020-08-04","8443.959043249653"
"2020-08-05","21555.75164383844"
"2020-08-06","17438.291331103264"
"2020-08-07","51296.078504942336"
"2020-08-08","16338.026803145993"
"2020-08-09","81303.14272510112"
"2020-08-10","74142.1117716239"
"2020-08-11","42435.204331024295"
"2020-08-12","36668.871976448645"
"2020-08-13","14321.774356349142"
"2020-08-14","72391.03695007863"
"2020-08-15","129567.50621425785"
"2020-08-16","18610.685901127912"
"2020-08-17","19512.413824292504"
"2020-08-18","22814.65122018651"
"2020-08-19","6829.309064099707"
"2020-08-20","7595.140063077902"
"2020-08-21","23608.777965222358"
"2020-08-22","49688.67359578908"
"2020-08-23","7305.790152288655"
"2020-08-24","64929.87503479093"
"2020-08-25","29519.803591573876"
"2020-08-26","118285.91951196441"
"2020-08-27","97992.83101629719"
"2020-08-28","60763.31846363362"
"2020-08-29","108441.10240690583"
"2020-08-30","80919.94293760417"
"2020-08-31","67846.38366160629"
"2020-09-01","142013.5025017981"
"2020-09-02","13126.992399176452"
"2020-09-03","49288.063311579244"
"2020-09-05","6876.305020968165"
"2020-09-06","8246.030751851868"
"2020-09-07","56702.66106704713"
"2020-09-08","15778.523816480165"
"2020-09-09","34365.599415682205"
"2020-09-10","21165.601328138633"
"2020-09-11","40765.626716290484"
"2020-09-12","31639.5682368058"
"2020-09-13","42977.79994023257"
"2020-09-14","21779.01315208484"
"2020-09-15","16563.07296018856"
"2020-09-16","85529.09470415431"
"2020-09-17","28766.775741321107"
"2020-09-18","4393.136691580526"
"2020-09-19","5721.622120995221"
"2020-09-20","5377.8854567450435"
"2020-09-21","4278.267910072608"
"2020-09-22","151148.3826505556"
"2020-09-23","65396.796297430934"
"2020-09-24","8532.290474779897"
"2020-09-25","3897722.5051453747"
"2020-09-26","1066442.3529193045"
"2020-09-27","803702.7692565385"
"2020-09-28","5628521.485634966"
"2020-09-29","2523539.5194989243"
"2020-09-30","2143235.5898329266"
"2020-10-01","1878385.149033177"
"2020-10-02","1693627.3847928592"
"2020-10-03","788957.4698544291"
"2020-10-04","494451.6365702705"
"2020-10-05","1022803.5273911747"
"2020-10-06","735558.9595551388"
"2020-10-07","889055.5831014559"
"2020-10-08","614043.9403362459"
"2020-10-09","689911.2652026435"
"2020-10-10","3976072.569292531"
"2020-10-11","2942164.5375489197"
"2020-10-12","1670392.7738474407"
"2020-10-13","1089972.9178762578"
"2020-10-14","1966114.0877302014"
"2020-10-15","1840564.426157855"
"2020-10-16","1408748.2644692156"
"2020-10-17","909418.4348874509"
"2020-10-18","674239.8178423232"
"2020-10-19","805916.9436922274"
"2020-10-20","913489.099536865"
"2020-10-21","546089.4116626387"
"2020-10-22","525227.8334724698"
"2020-10-23","990048.6987875615"
"2020-10-24","526415.0932398363"
"2020-10-25","850568.8791304321"
"2020-10-26","673321.133093137"
"2020-10-27","989221.1644319313"
"2020-10-28","565400.3714101131"
"2020-10-29","386199.6623320595"
"2020-10-30","515663.0377697017"
"2020-10-31","615680.9885561279"
"2020-11-01","578066.1939285732"
"2020-11-02","613902.405086149"
"2020-11-03","818614.737189472"
"2020-11-04","415302.64244835003"
"2020-11-05","390443.4717296576"
"2020-11-06","667810.9986731806"
"2020-11-07","440326.67341858015"
"2020-11-08","393554.7419308519"
"2020-11-09","231419.32796256483"
"2020-11-10","422450.44970045134"
"2020-11-11","464249.4212456134"
"2020-11-12","315131.76545668463"
"2020-11-13","354510.89362246584"
"2020-11-14","387542.3120774377"
"2020-11-15","374204.93025405327"
"2020-11-16","1267916.016762061"
"2020-11-17","817688.4453079931"
"2020-11-18","650974.0684694315"
"2020-11-19","242715.47192063887"
"2020-11-20","178514.55606300617"
"2020-11-21","520229.07903839217"
"2020-11-22","536250.4188013934"
"2020-11-24","580624.5908743303"
"2020-11-25","1137443.382501464"
"2020-11-26","625297.7300422086"
"2020-11-27","136808.06464034345"
"2020-11-28","217183.605461913"
"2020-11-29","188879.5506544886"
"2020-11-30","437406.68089532777"
