"Date","Price (Close)"
"2020-01-01","7181.33726356389"
"2020-01-02","6947.972832879146"
"2020-01-03","7334.642936847678"
"2020-01-04","7342.9321327827765"
"2020-01-05","7353.340005331955"
"2020-01-06","7761.531233221876"
"2020-01-07","8157.183327495583"
"2020-01-08","8049.861001690873"
"2020-01-09","7809.204148762426"
"2020-01-10","8192.129659377726"
"2020-01-11","8017.505113020396"
"2020-01-12","8178.855606775806"
"2020-01-13","8107.0843065746485"
"2020-01-14","8811.04897329212"
"2020-01-15","8811.387870182181"
"2020-01-16","8672.236728914728"
"2020-01-17","8897.992114275132"
"2020-01-18","8909.177452623479"
"2020-01-19","8695.793841138546"
"2020-01-20","8625.588794974108"
"2020-01-21","8720.051013375481"
"2020-01-22","8660.073547201391"
"2020-01-23","8382.329887162221"
"2020-01-24","8427.193210918802"
"2020-01-25","8332.856576957674"
"2020-01-26","8598.439479269957"
"2020-01-27","8889.58629148026"
"2020-01-28","9382.044148079058"
"2020-01-29","9285.320794836873"
"2020-01-30","9499.85878000617"
"2020-01-31","9335.79567601483"
"2020-02-01","9376.124126880777"
"2020-02-02","9322.457545910218"
"2020-02-03","9282.608816257543"
"2020-02-04","9166.702234351835"
"2020-02-05","9608.1209446928"
"2020-02-06","9759.72067546678"
"2020-02-07","9800.574195222356"
"2020-02-08","9899.87250141779"
"2020-02-09","10159.056488099375"
"2020-02-10","9849.282205808946"
"2020-02-11","10264.118380915335"
"2020-02-12","10333.136683408658"
"2020-02-13","10233.33196482426"
"2020-02-14","10361.37441780032"
"2020-02-15","9900.113936122678"
"2020-02-16","9923.494738957534"
"2020-02-17","9710.939967005257"
"2020-02-18","10187.491408770395"
"2020-02-19","9597.029281927757"
"2020-02-20","9606.993073221038"
"2020-02-21","9689.543722297458"
"2020-02-22","9667.032271468503"
"2020-02-23","9967.662667118826"
"2020-02-24","9658.34645630577"
"2020-02-25","9310.294008172395"
"2020-02-26","8783.752231887021"
"2020-02-27","8816.775217820401"
"2020-02-28","8704.479409066636"
"2020-02-29","8527.351305382792"
"2020-03-01","8524.001915693518"
"2020-03-02","8919.1005775489"
"2020-03-03","8763.216083866864"
"2020-03-04","8758.234259303637"
"2020-03-05","9069.864635128117"
"2020-03-06","9155.513204177387"
"2020-03-07","8890.389941180743"
"2020-03-08","8041.740677619292"
"2020-03-09","7933.6211673686585"
"2020-03-10","7895.316673275938"
"2020-03-11","7940.986247868867"
"2020-03-12","4842.943406770192"
"2020-03-13","5632.209299175679"
"2020-03-14","5204.732144334111"
"2020-03-15","5348.231593973001"
"2020-03-16","5041.082208792034"
"2020-03-17","5336.203408028168"
"2020-03-18","5411.842018282379"
"2020-03-19","6184.820416473571"
"2020-03-20","6204.773950806677"
"2020-03-21","6194.187191149058"
"2020-03-22","5820.527342561931"
"2020-03-23","6495.92971650934"
"2020-03-24","6767.965341631038"
"2020-03-25","6689.614806896922"
"2020-03-26","6718.236472825736"
"2020-03-27","6368.67783565907"
"2020-03-28","6251.315361733161"
"2020-03-29","5879.887346227628"
"2020-03-30","6406.941005134504"
"2020-03-31","6426.07651612687"
"2020-04-01","6661.999749495881"
"2020-04-02","6799.219403080545"
"2020-04-03","6740.347723885679"
"2020-04-04","6872.605219111627"
"2020-04-05","6780.268407535982"
"2020-04-06","7342.581921877739"
"2020-04-07","7199.711598707606"
"2020-04-08","7370.3228526235125"
"2020-04-09","7293.342315865617"
"2020-04-10","6870.103233510345"
"2020-04-11","6888.287612691595"
"2020-04-12","6911.609896764899"
"2020-04-13","6855.122402041605"
"2020-04-14","6875.383794196854"
"2020-04-15","6714.480925862025"
"2020-04-16","7073.71585506765"
"2020-04-17","7036.315819242109"
"2020-04-18","7257.5297375431755"
"2020-04-19","7130.827026276954"
"2020-04-20","6837.716265647171"
"2020-04-21","6857.3034008803"
"2020-04-22","7135.508417025834"
"2020-04-23","7486.852624260107"
"2020-04-24","7514.126301027261"
"2020-04-25","7543.924522287693"
"2020-04-26","7701.736565197989"
"2020-04-27","7786.530477029904"
"2020-04-28","7753.418369493194"
"2020-04-29","8785.316070743344"
"2020-04-30","8626.555603963212"
"2020-05-01","8829.83840966908"
"2020-05-02","8982.890539709466"
"2020-05-03","8903.399224607956"
"2020-05-04","8886.182931340336"
"2020-05-05","9028.860591935168"
"2020-05-06","9155.684258469437"
"2020-05-07","9999.511736997374"
"2020-05-08","9809.862756776072"
"2020-05-09","9538.897856885298"
"2020-05-10","8726.847140033076"
"2020-05-11","8568.403634992781"
"2020-05-12","8817.972241929569"
"2020-05-13","9323.85775412173"
"2020-05-14","9793.744069612485"
"2020-05-15","9309.271876375644"
"2020-05-16","9385.357366002907"
"2020-05-17","9678.114831553246"
"2020-05-18","9752.214887955068"
"2020-05-19","9778.849823144124"
"2020-05-20","9507.786547747774"
"2020-05-21","9057.416448393073"
"2020-05-22","9169.589736107926"
"2020-05-23","9178.907037934596"
"2020-05-24","8714.09391166191"
"2020-05-25","8898.028610535259"
"2020-05-26","8840.03805068224"
"2020-05-27","9204.400057143941"
"2020-05-28","9577.691532034412"
"2020-05-29","9422.103158711489"
"2020-05-30","9698.898059252704"
"2020-05-31","9444.414655542003"
"2020-06-01","10207.837560226246"
"2020-06-02","9519.293396234225"
"2020-06-03","9665.937360861135"
"2020-06-04","9788.178936133976"
"2020-06-05","9617.090420820421"
"2020-06-06","9666.542288181876"
"2020-06-07","9751.488717625121"
"2020-06-08","9785.435997038783"
"2020-06-09","9778.164654802196"
"2020-06-10","9888.807412060076"
"2020-06-11","9267.579316933005"
"2020-06-12","9462.250729279524"
"2020-06-13","9472.327797702723"
"2020-06-14","9334.807054779269"
"2020-06-15","9428.160141117174"
"2020-06-16","9525.10809979166"
"2020-06-17","9454.740878711995"
"2020-06-18","9376.346354874262"
"2020-06-19","9299.224369277788"
"2020-06-20","9353.65975317441"
"2020-06-21","9287.670366696435"
"2020-06-22","9688.285776956316"
"2020-06-23","9621.789561256643"
"2020-06-24","9287.570469952603"
"2020-06-25","9242.103387812058"
"2020-06-26","9155.67802709783"
"2020-06-27","9003.726084451911"
"2020-06-28","9112.658751677218"
"2020-06-29","9180.793174484372"
"2020-06-30","9158.90157741598"
"2020-07-01","9236.616397175723"
"2020-07-02","9088.744012551142"
"2020-07-03","9059.484840050285"
"2020-07-04","9138.26289436895"
"2020-07-05","9076.519364518026"
"2020-07-06","9346.721637957846"
"2020-07-07","9257.454061961867"
"2020-07-08","9438.607169615329"
"2020-07-09","9233.148573890765"
"2020-07-10","9288.48162921401"
"2020-07-11","9233.317787143025"
"2020-07-12","9302.75600404417"
"2020-07-13","9241.207443521529"
"2020-07-14","9255.537820688054"
"2020-07-15","9190.168181737281"
"2020-07-16","9130.58133769898"
"2020-07-17","9154.080707689796"
"2020-07-18","9172.971749500575"
"2020-07-19","9213.444769249849"
"2020-07-20","9161.410422347595"
"2020-07-21","9394.466919331002"
"2020-07-22","9530.351276763575"
"2020-07-23","9613.605230329485"
"2020-07-24","9561.660405626593"
"2020-07-25","9713.542764853619"
"2020-07-26","9940.629897541914"
"2020-07-27","11047.08655454852"
"2020-07-28","10930.206165236918"
"2020-07-29","11111.827030185063"
"2020-07-30","11114.605126518465"
"2020-07-31","11353.029314848976"
"2020-08-01","11817.393998963676"
"2020-08-02","11071.16040657346"
"2020-08-03","11231.03193293241"
"2020-08-04","11197.404858419628"
"2020-08-05","11755.606191767569"
"2020-08-06","11769.468967577628"
"2020-08-07","11603.64554509765"
"2020-08-08","11772.009767780813"
"2020-08-09","11687.573584690967"
"2020-08-10","11903.36350582731"
"2020-08-11","11390.093881715004"
"2020-08-12","11570.119663050687"
"2020-08-13","11795.658687907586"
"2020-08-14","11776.738110897952"
"2020-08-15","11859.31565877932"
"2020-08-16","11916.514787748069"
"2020-08-17","12297.421352112686"
"2020-08-18","11958.294460559637"
"2020-08-19","11758.681263255907"
"2020-08-20","11867.15535743349"
"2020-08-21","11531.14479742931"
"2020-08-22","11669.785268494268"
"2020-08-23","11654.50098877271"
"2020-08-24","11756.998162747965"
"2020-08-25","11326.099616643365"
"2020-08-26","11467.148731836502"
"2020-08-27","11333.689249607454"
"2020-08-28","11535.357603436536"
"2020-08-29","11472.987008594671"
"2020-08-30","11714.428919911317"
"2020-08-31","11656.274209349587"
"2020-09-01","11937.101016280307"
"2020-09-02","11399.389661676887"
"2020-09-03","10160.905885683474"
"2020-09-04","10472.97973515739"
"2020-09-05","10169.711661221745"
"2020-09-06","10255.26237477805"
"2020-09-07","10374.655282429936"
"2020-09-08","10127.999594658259"
"2020-09-09","10222.136968622344"
"2020-09-10","10341.458632285156"
"2020-09-11","10393.989499699157"
"2020-09-12","10443.55161000525"
"2020-09-13","10331.928535849678"
"2020-09-14","10675.892813262217"
"2020-09-15","10787.421910504658"
"2020-09-16","10957.54812434909"
"2020-09-17","10942.424670856783"
"2020-09-18","10934.911329372568"
"2020-09-19","11081.847043074697"
"2020-09-20","10921.35861283799"
"2020-09-21","10416.406739108954"
"2020-09-22","10531.059676421688"
"2020-09-23","10236.562016692355"
"2020-09-24","10739.08596486566"
"2020-09-25","10692.766161243719"
"2020-09-26","10732.853957615032"
"2020-09-27","10777.150812130438"
"2020-09-28","10694.391198250867"
"2020-09-29","10844.120564334173"
"2020-09-30","10799.727779712226"
"2020-10-01","10620.221733756225"
"2020-10-02","10573.922845292678"
"2020-10-03","10547.090187390735"
"2020-10-04","10672.147761247581"
"2020-10-05","10796.394639779477"
"2020-10-06","10600.332191839323"
"2020-10-07","10666.551781390255"
"2020-10-08","10931.050045798813"
"2020-10-09","11059.017748895169"
"2020-10-10","11301.979624503701"
"2020-10-11","11372.930333797227"
"2020-10-12","11537.90429148588"
"2020-10-13","11428.42499293522"
"2020-10-14","11427.421744711804"
"2020-10-15","11512.300986992706"
"2020-10-16","11325.371570286781"
"2020-10-17","11369.83301823898"
"2020-10-18","11510.049198155688"
"2020-10-19","11758.017769624357"
"2020-10-20","11921.282792419986"
"2020-10-21","12805.891789050133"
"2020-10-22","12977.34543136124"
"2020-10-23","12935.122548614849"
"2020-10-24","13119.109865163622"
"2020-10-25","13036.166404215819"
"2020-10-26","13065.373028309981"
"2020-10-27","13642.269298921812"
"2020-10-28","13277.455398541833"
"2020-10-29","13457.647186795755"
"2020-10-30","13561.921123389513"
"2020-10-31","13792.545983311993"
"2020-11-01","13729.432316474864"
"2020-11-02","13551.602757465545"
"2020-11-03","14024.223844250597"
"2020-11-04","14150.50474456989"
"2020-11-05","15604.46239984464"
"2020-11-06","15597.044548611746"
"2020-11-07","14835.492064570413"
"2020-11-08","15480.699950380256"
"2020-11-09","15334.478548100205"
"2020-11-10","15307.296910843444"
"2020-11-11","15696.276644792793"
"2020-11-12","16314.969101500921"
"2020-11-13","16327.268311301585"
"2020-11-14","16071.501880622025"
"2020-11-15","15946.200234084316"
"2020-11-16","16720.14495412508"
"2020-11-17","17676.568067283857"
"2020-11-18","17786.11943438156"
"2020-11-19","17825.902819618786"
"2020-11-20","18684.69658753344"
"2020-11-21","18703.929118306954"
"2020-11-22","18434.304930041744"
"2020-11-23","18372.29556338157"
"2020-11-24","19168.063925287213"
"2020-11-25","18713.381530059873"
"2020-11-26","17169.6983723484"
"2020-11-27","17150.161470000054"
"2020-11-28","17735.399577434462"
"2020-11-29","18200.009909142016"
"2020-11-30","19704.012090494074"
"2020-12-01","18784.537073311265"
"2020-12-02","19222.1281061467"
"2020-12-03","19440.184947706588"
"2020-12-04","18657.346967566835"
"2020-12-05","19158.831543991393"
"2020-12-06","19376.099495355244"
"2020-12-07","19176.89398080659"
"2020-12-08","18313.233587312126"
"2020-12-09","18548.17205079044"
"2020-12-10","18254.412586683327"
