Date,Users,Volume,Transactions
Sat Jul 18 2020,11,0,25
Fri Jul 17 2020,21,0,26
Thu Jul 16 2020,12,0,33
Wed Jul 15 2020,17,0,27
Tue Jul 14 2020,15,0,28
Mon Jul 13 2020,25,0,103
Sun Jul 12 2020,17,0,51
Sat Jul 11 2020,21,0,164
Fri Jul 10 2020,21,0,90
Thu Jul 09 2020,21,0,94
Wed Jul 08 2020,16,0,265
Tue Jul 07 2020,18,0,147
Mon Jul 06 2020,17,0,179
Sun Jul 05 2020,17,0,59
Sat Jul 04 2020,16,0,151
Fri Jul 03 2020,20,0,56
Thu Jul 02 2020,17,0,53
Wed Jul 01 2020,20,0,166
Tue Jun 30 2020,27,0,76
Mon Jun 29 2020,12,0,134
Sun Jun 28 2020,17,0,122
Sat Jun 27 2020,14,0,75
Fri Jun 26 2020,15,0,21
Thu Jun 25 2020,21,0,42
Wed Jun 24 2020,20,0,29
Tue Jun 23 2020,15,0,17
Mon Jun 22 2020,10,0,165
Sun Jun 21 2020,17,0,27
Sat Jun 20 2020,24,0,35
Fri Jun 19 2020,17,0,33
Thu Jun 18 2020,11,0,91
Wed Jun 17 2020,21,0,105
Tue Jun 16 2020,25,0,52
Mon Jun 15 2020,19,0,49
Sun Jun 14 2020,16,0,31
Sat Jun 13 2020,22,0,42
Fri Jun 12 2020,23,0,179
Thu Jun 11 2020,9,0,18
Wed Jun 10 2020,33,0,102
Tue Jun 09 2020,21,0,53
Mon Jun 08 2020,21,0,167
Sun Jun 07 2020,30,0,249
Sat Jun 06 2020,12,0,44
Fri Jun 05 2020,14,0,205
Thu Jun 04 2020,6,0,104
Wed Jun 03 2020,10,0,168
Tue Jun 02 2020,23,0,257
Mon Jun 01 2020,13,0,126
Sun May 31 2020,25,0,42
Sat May 30 2020,19,0,140
Fri May 29 2020,14,0,20
Thu May 28 2020,24,0,37
Wed May 27 2020,16,0,402
Tue May 26 2020,18,0,35
Mon May 25 2020,24,0,43
Sun May 24 2020,17,0,94
Sat May 23 2020,24,0,77
Fri May 22 2020,25,0,288
Thu May 21 2020,34,0,847
Wed May 20 2020,17,0,104
Tue May 19 2020,19,0,383
Mon May 18 2020,25,0,505
Sun May 17 2020,27,0,96
Sat May 16 2020,22,0,157
Fri May 15 2020,26,0,53
Thu May 14 2020,15,0,22
Wed May 13 2020,29,0,133
Tue May 12 2020,18,0,222
Mon May 11 2020,34,0,173
Sun May 10 2020,29,0,169
Sat May 09 2020,20,0,34
Fri May 08 2020,36,0,156
Thu May 07 2020,22,5,89
Wed May 06 2020,26,0,175
Tue May 05 2020,42,0,175
Mon May 04 2020,58,0,1311
Sun May 03 2020,96,0,922
Sat May 02 2020,143,0,2357
Fri May 01 2020,93,0,1871
Thu Apr 30 2020,68,0,1302
Wed Apr 29 2020,75,0,855
Tue Apr 28 2020,70,10,813
Mon Apr 27 2020,57,1,662
Sun Apr 26 2020,49,0,256
Sat Apr 25 2020,40,0,462
Fri Apr 24 2020,36,0,387
Thu Apr 23 2020,32,0,259
Wed Apr 22 2020,32,0,375
Tue Apr 21 2020,26,0,271
Mon Apr 20 2020,55,0,593
Sun Apr 19 2020,34,0,522
Sat Apr 18 2020,32,0,261
Fri Apr 17 2020,48,0,139
Thu Apr 16 2020,45,0,259
Wed Apr 15 2020,25,0,37
Tue Apr 14 2020,36,0,76
Mon Apr 13 2020,35,0,148
Sun Apr 12 2020,37,0,327
Sat Apr 11 2020,20,0,83
Fri Apr 10 2020,21,0,144
Thu Apr 09 2020,26,0,135
Wed Apr 08 2020,28,0,243
Tue Apr 07 2020,20,0,112
Mon Apr 06 2020,24,0,95
Sun Apr 05 2020,28,0,174
Sat Apr 04 2020,16,0,170
Fri Apr 03 2020,12,0,48
Thu Apr 02 2020,19,0,414
Wed Apr 01 2020,22,0,104
Tue Mar 31 2020,21,0,183
Mon Mar 30 2020,22,0,104
Sun Mar 29 2020,7,0,8
Sat Mar 28 2020,11,0,113
Fri Mar 27 2020,15,0,37
Thu Mar 26 2020,27,0,88
Wed Mar 25 2020,17,0,80
Tue Mar 24 2020,15,0,58
Mon Mar 23 2020,22,0,69
Sun Mar 22 2020,16,0,208
Sat Mar 21 2020,10,0,61
Fri Mar 20 2020,10,0,50
Thu Mar 19 2020,15,0,188
Wed Mar 18 2020,12,0,41
Tue Mar 17 2020,13,0,71
Mon Mar 16 2020,19,0,322
Sun Mar 15 2020,7,0,14
Sat Mar 14 2020,20,0,123
Fri Mar 13 2020,14,0,59
Thu Mar 12 2020,17,0,22
Wed Mar 11 2020,6,0,17
Tue Mar 10 2020,22,0,106
Mon Mar 09 2020,24,0,159
Sun Mar 08 2020,18,4.72,67
Sat Mar 07 2020,17,0,148
Fri Mar 06 2020,30,0,350
Thu Mar 05 2020,32,0,247
Wed Mar 04 2020,27,0,170
Tue Mar 03 2020,35,0,350
Mon Mar 02 2020,27,0,215
Sun Mar 01 2020,18,0,81
Sat Feb 29 2020,30,0,235
Fri Feb 28 2020,42,0,473
Thu Feb 27 2020,33,0,334
Wed Feb 26 2020,49,0,455
Tue Feb 25 2020,37,0,268
Mon Feb 24 2020,26,0,197
Sun Feb 23 2020,31,0,291
Sat Feb 22 2020,24,0,195
Fri Feb 21 2020,31,0,148
Thu Feb 20 2020,24,0,80
Wed Feb 19 2020,43,0,192
Tue Feb 18 2020,28,0,63
Mon Feb 17 2020,23,10.72,43
Sun Feb 16 2020,26,0,64
Sat Feb 15 2020,34,0,83
Fri Feb 14 2020,41,0,69
Thu Feb 13 2020,32,0,82
Wed Feb 12 2020,41,0,57
Tue Feb 11 2020,46,0,152
Mon Feb 10 2020,45,0,75
Sun Feb 09 2020,31,0,67
Sat Feb 08 2020,35,0,60
Fri Feb 07 2020,68,0,102
Thu Feb 06 2020,13,0,32
Wed Feb 05 2020,13,0,33
Tue Feb 04 2020,8,0,20
Mon Feb 03 2020,10,0,17
Sun Feb 02 2020,33,0,73
Sat Feb 01 2020,42,0,166
Fri Jan 31 2020,51,0,149
Thu Jan 30 2020,42,0,189
Wed Jan 29 2020,55,0,206
Tue Jan 28 2020,60,0,151
Mon Jan 27 2020,35,0,116
Sun Jan 26 2020,31,0,154
Sat Jan 25 2020,24,0,66
Fri Jan 24 2020,30,0,62
Thu Jan 23 2020,27,0,55
Wed Jan 22 2020,46,0,209
Tue Jan 21 2020,49,0,261
Mon Jan 20 2020,55,0,242
Sun Jan 19 2020,61,0,391
Sat Jan 18 2020,43,0,105
Fri Jan 17 2020,46,0,142
Thu Jan 16 2020,37,0,370
Wed Jan 15 2020,45,0,113
Tue Jan 14 2020,52,0,116
Mon Jan 13 2020,50,0,152
Sun Jan 12 2020,51,0,222
Sat Jan 11 2020,40,0,220
Fri Jan 10 2020,34,0,154
Thu Jan 09 2020,49,0,318
Wed Jan 08 2020,52,0,177
Tue Jan 07 2020,41,0,160
Mon Jan 06 2020,59,0,314
Sun Jan 05 2020,50,0,108
Sat Jan 04 2020,43,0,135
Fri Jan 03 2020,34,0,121
Thu Jan 02 2020,50,0,192
Wed Jan 01 2020,55,0,193
Tue Dec 31 2019,44,0,135
Mon Dec 30 2019,42,0,158
Sun Dec 29 2019,39,0,115
Sat Dec 28 2019,24,0,102
Fri Dec 27 2019,37,0,162
Thu Dec 26 2019,29,0,94
Wed Dec 25 2019,32,0,190
Tue Dec 24 2019,27,0,124
Mon Dec 23 2019,41,0,275
Sun Dec 22 2019,55,0,324
Sat Dec 21 2019,32,0,143
Fri Dec 20 2019,33,0,181
Thu Dec 19 2019,35,0,296
Wed Dec 18 2019,41,0,121
Tue Dec 17 2019,31,0,190
Mon Dec 16 2019,46,0,216
Sun Dec 15 2019,44,0,122
Sat Dec 14 2019,28,0,142
Fri Dec 13 2019,41,0,107
Thu Dec 12 2019,36,0,105
Wed Dec 11 2019,43,0,147
Tue Dec 10 2019,41,0,154
Mon Dec 09 2019,56,0,272
Sun Dec 08 2019,56,0,241
Sat Dec 07 2019,37,0,118
Fri Dec 06 2019,52,0,296
Thu Dec 05 2019,72,0,222
Wed Dec 04 2019,89,0,260
Tue Dec 03 2019,66,0,153
Mon Dec 02 2019,56,0,199
Sun Dec 01 2019,70,0,511
Sat Nov 30 2019,42,0,501
Fri Nov 29 2019,86,0,379
Thu Nov 28 2019,74,0,486
Wed Nov 27 2019,82,0,380
Tue Nov 26 2019,66,0,514
Mon Nov 25 2019,71,0,469
Sun Nov 24 2019,54,0,382
Sat Nov 23 2019,47,0,547
Fri Nov 22 2019,54,0,384
Thu Nov 21 2019,61,0,199
Wed Nov 20 2019,84,0,397
Tue Nov 19 2019,105,0,478
Mon Nov 18 2019,146,0,526
Sun Nov 17 2019,119,0,641
Sat Nov 16 2019,58,0,539
Fri Nov 15 2019,93,0,793
Thu Nov 14 2019,125,0,729
Wed Nov 13 2019,161,0,893
Tue Nov 12 2019,230,0,1348
Mon Nov 11 2019,268,0,1197
Sun Nov 10 2019,218,0,909
Sat Nov 09 2019,141,0,661
Fri Nov 08 2019,163,0,501
Thu Nov 07 2019,160,0,608
Wed Nov 06 2019,172,0,720
Tue Nov 05 2019,95,0,498
Mon Nov 04 2019,61,0,188
Sun Nov 03 2019,55,0,226
Sat Nov 02 2019,44,0,271
Fri Nov 01 2019,38,0,210
Thu Oct 31 2019,53,0,254
Wed Oct 30 2019,55,2,389
Tue Oct 29 2019,61,0,289
Mon Oct 28 2019,69,0,229
Sun Oct 27 2019,58,6,339
Sat Oct 26 2019,55,0,397
Fri Oct 25 2019,62,0,502
Thu Oct 24 2019,54,0,387
Wed Oct 23 2019,54,0,185
Tue Oct 22 2019,52,0,282
Mon Oct 21 2019,58,0,158
Sun Oct 20 2019,72,7,465
Sat Oct 19 2019,72,0,613
Fri Oct 18 2019,78,0,834
Thu Oct 17 2019,88,0,1029
Wed Oct 16 2019,68,0,190
Tue Oct 15 2019,64,0,154
Mon Oct 14 2019,45,2,95
Sun Oct 13 2019,36,0,194
Sat Oct 12 2019,20,14,102
Fri Oct 11 2019,40,22,388
Thu Oct 10 2019,21,0,43
Wed Oct 09 2019,35,0,88
Tue Oct 08 2019,33,0,154
Mon Oct 07 2019,39,0,172
Sun Oct 06 2019,30,0,226
Sat Oct 05 2019,28,0,358
Fri Oct 04 2019,31,0,444
Thu Oct 03 2019,32,2,435
Wed Oct 02 2019,24,0,366
Tue Oct 01 2019,38,0,276
Mon Sep 30 2019,62,2,1045
Sun Sep 29 2019,66,0,767
Sat Sep 28 2019,51,70,443
Fri Sep 27 2019,28,2,383
Thu Sep 26 2019,19,0,90
Wed Sep 25 2019,24,0,140
Tue Sep 24 2019,18,29,75
Mon Sep 23 2019,18,0,176
Sun Sep 22 2019,15,0,44
Sat Sep 21 2019,23,9,58
Fri Sep 20 2019,24,0,112
Thu Sep 19 2019,22,0,145
Wed Sep 18 2019,25,0,111
Tue Sep 17 2019,24,0,82
Mon Sep 16 2019,16,5,71
Sun Sep 15 2019,29,0,108
Sat Sep 14 2019,20,2,79
Fri Sep 13 2019,24,0,107
Thu Sep 12 2019,19,2,52
Wed Sep 11 2019,21,0,55
Tue Sep 10 2019,14,0,42
Mon Sep 09 2019,13,0,25
Sun Sep 08 2019,18,0,43
Sat Sep 07 2019,18,0,43
Fri Sep 06 2019,23,0,98
Thu Sep 05 2019,26,0,150
Wed Sep 04 2019,24,0,255
Tue Sep 03 2019,18,7,51
Mon Sep 02 2019,32,16,306
Sun Sep 01 2019,30,0,83
Sat Aug 31 2019,33,0,294
Fri Aug 30 2019,27,0,231
Thu Aug 29 2019,26,0,95
Wed Aug 28 2019,35,7,262
Tue Aug 27 2019,37,0,455
Mon Aug 26 2019,66,2,237
Sun Aug 25 2019,24,0,452
Sat Aug 24 2019,22,8,464
Fri Aug 23 2019,26,0,676
Thu Aug 22 2019,22,0,124
Wed Aug 21 2019,35,0,127
Tue Aug 20 2019,26,67,99
Mon Aug 19 2019,28,250,53
Sun Aug 18 2019,18,0,37
Sat Aug 17 2019,12,0,59
Fri Aug 16 2019,27,0,166
Thu Aug 15 2019,26,0,160
Wed Aug 14 2019,19,4,253
Tue Aug 13 2019,33,12,186
Mon Aug 12 2019,27,2,159
Sun Aug 11 2019,27,0,189
Sat Aug 10 2019,19,62,60
Fri Aug 09 2019,24,97,136
Thu Aug 08 2019,19,14,228
Wed Aug 07 2019,29,34,5976
Tue Aug 06 2019,27,0,1710
Mon Aug 05 2019,24,10,1223
Sun Aug 04 2019,23,33,2143
Sat Aug 03 2019,23,13,3111
Fri Aug 02 2019,32,2,1534
Thu Aug 01 2019,30,0,1724
Wed Jul 31 2019,25,24,952
Tue Jul 30 2019,25,0,2178
Mon Jul 29 2019,25,0,1202
Sun Jul 28 2019,20,0,1656
Sat Jul 27 2019,25,0,1967
Fri Jul 26 2019,25,32,1683
Thu Jul 25 2019,24,0,1317
Wed Jul 24 2019,25,0,659
Tue Jul 23 2019,28,0,225
Mon Jul 22 2019,38,11,761
Sun Jul 21 2019,30,0,386
Sat Jul 20 2019,24,0,600
Fri Jul 19 2019,17,39,453
Thu Jul 18 2019,24,2,301
Wed Jul 17 2019,24,0,424
Tue Jul 16 2019,17,2,122
Mon Jul 15 2019,11,0,45
Sun Jul 14 2019,29,68,322
Sat Jul 13 2019,32,2,340
Fri Jul 12 2019,20,0,533
Thu Jul 11 2019,26,8,162
Wed Jul 10 2019,36,41,228
Tue Jul 09 2019,34,9,169
Mon Jul 08 2019,34,522,633
Sun Jul 07 2019,29,6,303
Sat Jul 06 2019,29,0,240
Fri Jul 05 2019,49,3,106
Thu Jul 04 2019,21,3,47
Wed Jul 03 2019,25,9,131
Tue Jul 02 2019,44,53,265
Mon Jul 01 2019,14,6,203
Sun Jun 30 2019,26,6,165
Sat Jun 29 2019,22,3,104
Fri Jun 28 2019,24,9,46
Thu Jun 27 2019,27,0,498
Wed Jun 26 2019,31,6,548
Tue Jun 25 2019,26,34,146
Mon Jun 24 2019,25,0,364
Sun Jun 23 2019,40,6,929
Sat Jun 22 2019,52,0,928
Fri Jun 21 2019,29,3,384
Thu Jun 20 2019,39,0,256
Wed Jun 19 2019,28,13,304
Tue Jun 18 2019,44,8,298
Mon Jun 17 2019,56,3,279
Sun Jun 16 2019,48,0,259
Sat Jun 15 2019,57,0,617
Fri Jun 14 2019,39,0,976
Thu Jun 13 2019,31,0,270
Wed Jun 12 2019,51,0,225
Tue Jun 11 2019,42,31,217
Mon Jun 10 2019,42,2,361
Sun Jun 09 2019,38,2,1016
Sat Jun 08 2019,33,0,280
Fri Jun 07 2019,33,0,172
Thu Jun 06 2019,59,0,374
Wed Jun 05 2019,50,42,236
Tue Jun 04 2019,39,17,186
Mon Jun 03 2019,62,5,244
Sun Jun 02 2019,67,5,253
Sat Jun 01 2019,49,8,347
Fri May 31 2019,45,3,277
Thu May 30 2019,44,3,220
Wed May 29 2019,37,5,130
Tue May 28 2019,40,0,355
Mon May 27 2019,60,0,574
Sun May 26 2019,57,8,337
Sat May 25 2019,58,8,703
Fri May 24 2019,49,2,434
Thu May 23 2019,72,29,311
Wed May 22 2019,54,0,247
Tue May 21 2019,58,0,232
Mon May 20 2019,47,10,251
Sun May 19 2019,57,8,440
Sat May 18 2019,63,12,641
Fri May 17 2019,72,37,864
Thu May 16 2019,61,1060,413
Wed May 15 2019,81,3,765
Tue May 14 2019,101,12,516
Mon May 13 2019,69,8,969
Sun May 12 2019,88,14,822
Sat May 11 2019,69,32,828
Fri May 10 2019,58,7,587
Thu May 09 2019,54,5,297
Wed May 08 2019,77,19,1083
Tue May 07 2019,111,16,1572
Mon May 06 2019,108,14,1576
Sun May 05 2019,138,13,1746
Sat May 04 2019,210,36,2985
Fri May 03 2019,269,129,3847
Thu May 02 2019,56,331,1513
Wed May 01 2019,64,139,1233
Tue Apr 30 2019,69,239,1025
Mon Apr 29 2019,74,334,332
Sun Apr 28 2019,61,184,234
Sat Apr 27 2019,66,1494,392
Fri Apr 26 2019,66,2383,641
Thu Apr 25 2019,56,229,472
Wed Apr 24 2019,65,1025,1999
Tue Apr 23 2019,65,254,1056
Mon Apr 22 2019,56,76,188
Sun Apr 21 2019,64,5678,266
Sat Apr 20 2019,52,2950,406
Fri Apr 19 2019,57,483,358
Thu Apr 18 2019,64,291,300
Wed Apr 17 2019,60,218,280
Tue Apr 16 2019,59,1816,498
Mon Apr 15 2019,47,254,280
Sun Apr 14 2019,48,200,230
Sat Apr 13 2019,54,907,583
Fri Apr 12 2019,43,148,336
Thu Apr 11 2019,55,572,293
Wed Apr 10 2019,53,393,263
Tue Apr 09 2019,43,456,177
Mon Apr 08 2019,53,145,218
Sun Apr 07 2019,64,19075,306
Sat Apr 06 2019,47,574,313
Fri Apr 05 2019,55,7919,303
Thu Apr 04 2019,48,82,292
Wed Apr 03 2019,52,177,249
Tue Apr 02 2019,66,358,286
Mon Apr 01 2019,66,403,342
Sun Mar 31 2019,56,471,536
Sat Mar 30 2019,49,98,314
Fri Mar 29 2019,45,266,334
Thu Mar 28 2019,56,432,535
Wed Mar 27 2019,52,1759,356
Tue Mar 26 2019,43,122,499
Mon Mar 25 2019,48,332,442
Sun Mar 24 2019,58,259,452
Sat Mar 23 2019,50,572,292
Fri Mar 22 2019,51,876,348
Thu Mar 21 2019,55,298,257
Wed Mar 20 2019,59,614,231
Tue Mar 19 2019,51,2077,225
Mon Mar 18 2019,53,496,247
Sun Mar 17 2019,61,367,360
Sat Mar 16 2019,65,9784,301
Fri Mar 15 2019,54,101,263
Thu Mar 14 2019,60,1745,252
Wed Mar 13 2019,50,125,172
Tue Mar 12 2019,66,1885,295
Mon Mar 11 2019,47,2002,259
Sun Mar 10 2019,51,160,224
Sat Mar 09 2019,43,227,229
Fri Mar 08 2019,56,378,239
Thu Mar 07 2019,47,877,156
Wed Mar 06 2019,43,85,126
Tue Mar 05 2019,46,236,202
Mon Mar 04 2019,51,135,278
Sun Mar 03 2019,57,322,149
Sat Mar 02 2019,43,53,172
Fri Mar 01 2019,57,114028,1621
Thu Feb 28 2019,66,528,10662
Wed Feb 27 2019,50,259,1524
Tue Feb 26 2019,50,572,3405
Mon Feb 25 2019,50,155,3450
Sun Feb 24 2019,47,379,167
Sat Feb 23 2019,56,410,163
Fri Feb 22 2019,64,1030,355
Thu Feb 21 2019,52,812,310
Wed Feb 20 2019,60,399,447
Tue Feb 19 2019,76,352,357
Mon Feb 18 2019,88,1567,374
Sun Feb 17 2019,84,244,462
Sat Feb 16 2019,57,938,321
Fri Feb 15 2019,71,508,306
Thu Feb 14 2019,66,150,231
Wed Feb 13 2019,68,267,323
Tue Feb 12 2019,67,942,285
Mon Feb 11 2019,102,301,320
Sun Feb 10 2019,75,625,322
Sat Feb 09 2019,53,333,204
Fri Feb 08 2019,55,309,188
Thu Feb 07 2019,48,328,157
Wed Feb 06 2019,47,151,328
Tue Feb 05 2019,56,619,187
Mon Feb 04 2019,42,304,126
Sun Feb 03 2019,43,259,300
Sat Feb 02 2019,39,607,194
Fri Feb 01 2019,42,251,194
Thu Jan 31 2019,56,1034,248
Wed Jan 30 2019,52,972,231
Tue Jan 29 2019,52,408,204
Mon Jan 28 2019,65,304,228
Sun Jan 27 2019,58,173,189
Sat Jan 26 2019,65,577,232
Fri Jan 25 2019,62,157,254
Thu Jan 24 2019,58,209,284
Wed Jan 23 2019,67,484,198
Tue Jan 22 2019,63,1914,228
Mon Jan 21 2019,80,430,361
Sun Jan 20 2019,76,456,323
Sat Jan 19 2019,62,274,262
Fri Jan 18 2019,61,119,294
Thu Jan 17 2019,58,166,222
Wed Jan 16 2019,70,2718,306
Tue Jan 15 2019,61,330,246
Mon Jan 14 2019,82,408,300
Sun Jan 13 2019,61,754,211
Sat Jan 12 2019,46,60,134
Fri Jan 11 2019,41,181,161
Thu Jan 10 2019,58,304,183
Wed Jan 09 2019,52,8738,240
Tue Jan 08 2019,59,187,190
Mon Jan 07 2019,70,128,180
Sun Jan 06 2019,68,75,256
Sat Jan 05 2019,65,1773,516
Fri Jan 04 2019,62,78,145
Thu Jan 03 2019,68,1132,293
Wed Jan 02 2019,74,157,207
Tue Jan 01 2019,73,284,302
Mon Dec 31 2018,56,204,137
Sun Dec 30 2018,64,1646,293
Sat Dec 29 2018,52,969,316
Fri Dec 28 2018,99,277,296
Thu Dec 27 2018,119,210,412
Wed Dec 26 2018,60,109,195
Tue Dec 25 2018,128,402,311
Mon Dec 24 2018,43,61,152
Sun Dec 23 2018,58,659,257
Sat Dec 22 2018,132,1312,342
Fri Dec 21 2018,67,686,593
Thu Dec 20 2018,66,39,630
Wed Dec 19 2018,68,1684,194
Tue Dec 18 2018,53,719,436
Mon Dec 17 2018,73,1001,558
Sun Dec 16 2018,53,600,224
Sat Dec 15 2018,42,233,190
Fri Dec 14 2018,40,555,140
Thu Dec 13 2018,42,92,208
Wed Dec 12 2018,55,213,473
Tue Dec 11 2018,53,26,130
Mon Dec 10 2018,50,268,296
Sun Dec 09 2018,72,498,519
Sat Dec 08 2018,45,78,177
Fri Dec 07 2018,50,250,588
Thu Dec 06 2018,56,64,262
Wed Dec 05 2018,74,270,417
Tue Dec 04 2018,46,524,231
Mon Dec 03 2018,50,334,352
Sun Dec 02 2018,66,3767,288
Sat Dec 01 2018,55,148,235
Fri Nov 30 2018,43,181,174
Thu Nov 29 2018,50,99,141
Wed Nov 28 2018,46,216,187
Tue Nov 27 2018,72,126,291
Mon Nov 26 2018,63,2656,210
Sun Nov 25 2018,82,220,340
Sat Nov 24 2018,60,8133,294
Fri Nov 23 2018,63,1535,330
Thu Nov 22 2018,70,529,240
Wed Nov 21 2018,69,687,330
Tue Nov 20 2018,76,413,344
Mon Nov 19 2018,55,21191,567
Sun Nov 18 2018,85,1973,677
Sat Nov 17 2018,81,5157,346
Fri Nov 16 2018,73,1878,8323
Thu Nov 15 2018,72,3983,3496
Wed Nov 14 2018,77,401,3062
Tue Nov 13 2018,74,654,7897
Mon Nov 12 2018,96,893,4991
Sun Nov 11 2018,75,2558,3054
Sat Nov 10 2018,72,142,5830
Fri Nov 09 2018,74,805,1613
Thu Nov 08 2018,56,117,1815
Wed Nov 07 2018,95,450,3988
Tue Nov 06 2018,96,1203,332
Mon Nov 05 2018,70,265,365
Sun Nov 04 2018,103,400,586
Sat Nov 03 2018,73,1157,15035
Fri Nov 02 2018,69,258,6450
Thu Nov 01 2018,82,2041,770
Wed Oct 31 2018,96,1645,889
Tue Oct 30 2018,81,927,921
Mon Oct 29 2018,91,1660,486
Sun Oct 28 2018,87,474,370
Sat Oct 27 2018,79,620,316
Fri Oct 26 2018,66,219,320
Thu Oct 25 2018,66,924,255
Wed Oct 24 2018,85,516,248
Tue Oct 23 2018,84,563,291
Mon Oct 22 2018,68,2248,289
Sun Oct 21 2018,71,564,301
Sat Oct 20 2018,57,242,289
Fri Oct 19 2018,58,225,200
Thu Oct 18 2018,68,2786,259
Wed Oct 17 2018,86,5588,298
Tue Oct 16 2018,87,574,286
Mon Oct 15 2018,87,5765,355
Sun Oct 14 2018,78,2738,303
Sat Oct 13 2018,58,1063,217
Fri Oct 12 2018,57,421,212
Thu Oct 11 2018,80,1227,196
Wed Oct 10 2018,66,1532,190
Tue Oct 09 2018,76,399,274
Mon Oct 08 2018,78,291,230
Sun Oct 07 2018,74,445,230
Sat Oct 06 2018,64,2267,172
Fri Oct 05 2018,65,1260,129
Thu Oct 04 2018,82,374,261
Wed Oct 03 2018,66,8093,209
Tue Oct 02 2018,60,4332,179
Mon Oct 01 2018,78,2849,191
Sun Sep 30 2018,59,220,185
Sat Sep 29 2018,70,5240,220
Fri Sep 28 2018,56,163,126
Thu Sep 27 2018,63,122,159
Wed Sep 26 2018,54,1461,175
Tue Sep 25 2018,59,147,162
Mon Sep 24 2018,72,1130,196
Sun Sep 23 2018,61,123,189
Sat Sep 22 2018,45,210,113
Fri Sep 21 2018,48,188,129
Thu Sep 20 2018,55,111,146
Wed Sep 19 2018,51,302,229
Tue Sep 18 2018,67,537,222
Mon Sep 17 2018,56,1538,340
Sun Sep 16 2018,89,326,268
Sat Sep 15 2018,48,2968,132
Fri Sep 14 2018,59,613,172
Thu Sep 13 2018,76,976,227
Wed Sep 12 2018,68,2392,215
Tue Sep 11 2018,62,57,143
Mon Sep 10 2018,72,727,204
Sun Sep 09 2018,53,218,173
Sat Sep 08 2018,52,146,152
Fri Sep 07 2018,58,4480,139
Thu Sep 06 2018,78,3915,358
Wed Sep 05 2018,84,1568,277
Tue Sep 04 2018,88,350,306
Mon Sep 03 2018,92,595,294
Sun Sep 02 2018,74,247,235
Sat Sep 01 2018,72,1139,291
Fri Aug 31 2018,59,1250,170
Thu Aug 30 2018,68,765,299
Wed Aug 29 2018,69,2616,344
Tue Aug 28 2018,78,2444,380
Mon Aug 27 2018,63,242,172
Sun Aug 26 2018,80,472,306
Sat Aug 25 2018,73,80627,327
Fri Aug 24 2018,69,574,282
Thu Aug 23 2018,74,387,262
Wed Aug 22 2018,84,10483,304
Tue Aug 21 2018,79,220,234
Mon Aug 20 2018,69,8054,230
Sun Aug 19 2018,95,9835,282
Sat Aug 18 2018,66,541,309
Fri Aug 17 2018,84,13456,278
Thu Aug 16 2018,79,1986,362
Wed Aug 15 2018,114,9698,435
Tue Aug 14 2018,83,366,264
Mon Aug 13 2018,98,53816,347
Sun Aug 12 2018,106,3885,577
Sat Aug 11 2018,101,310,412
Fri Aug 10 2018,94,2883,586
Thu Aug 09 2018,100,793,275
Wed Aug 08 2018,86,93489,413
Tue Aug 07 2018,92,727,180
Mon Aug 06 2018,99,2532,328
Sun Aug 05 2018,131,1674,277
Sat Aug 04 2018,69,17408,323
Fri Aug 03 2018,107,4805,312
Thu Aug 02 2018,78,67267,172
Wed Aug 01 2018,79,399,217
Tue Jul 31 2018,67,3624,348
Mon Jul 30 2018,94,3751,509
Sun Jul 29 2018,79,950,359
Sat Jul 28 2018,52,24580,146
Fri Jul 27 2018,50,688,174
Thu Jul 26 2018,83,3296,234
Wed Jul 25 2018,74,216809,176
Tue Jul 24 2018,74,4251,311
Mon Jul 23 2018,72,33902,229
Sun Jul 22 2018,97,522,333
Sat Jul 21 2018,83,973,243
Fri Jul 20 2018,81,2392,254
Thu Jul 19 2018,80,1640,259
Wed Jul 18 2018,70,10122,186
Tue Jul 17 2018,71,1083,248
Mon Jul 16 2018,87,7853,258
Sun Jul 15 2018,78,1151,215
Sat Jul 14 2018,71,258,268
Fri Jul 13 2018,52,8511,137
Thu Jul 12 2018,48,758,110
Wed Jul 11 2018,57,395,131
Tue Jul 10 2018,71,1402,186
Mon Jul 09 2018,80,6193,201
Sun Jul 08 2018,82,696,222
Sat Jul 07 2018,73,611,249
Fri Jul 06 2018,63,12210,143
Thu Jul 05 2018,40,2720,86
Wed Jul 04 2018,61,460,144
Tue Jul 03 2018,66,5196,277
Mon Jul 02 2018,58,248,171
Sun Jul 01 2018,48,529,97
Sat Jun 30 2018,50,175,303
Fri Jun 29 2018,53,255,135
Thu Jun 28 2018,63,870,355
Wed Jun 27 2018,73,1224,242
Tue Jun 26 2018,66,1104,442
Mon Jun 25 2018,78,1971,347
Sun Jun 24 2018,84,290,316
Sat Jun 23 2018,70,6211,315
Fri Jun 22 2018,74,20299,286
Thu Jun 21 2018,67,34792,309
Wed Jun 20 2018,88,637,269
Tue Jun 19 2018,81,1070,220
Mon Jun 18 2018,80,3214,638
Sun Jun 17 2018,87,4526,232
Sat Jun 16 2018,94,1584,388
Fri Jun 15 2018,56,583,168
Thu Jun 14 2018,83,242,210
Wed Jun 13 2018,80,2950,245
Tue Jun 12 2018,94,2342,294
Mon Jun 11 2018,122,4564,511
Sun Jun 10 2018,86,1233,308
Sat Jun 09 2018,82,2368,217
Fri Jun 08 2018,70,2564,602
Thu Jun 07 2018,75,7077,440
Wed Jun 06 2018,98,2463,982
