"Date","Price (Close)"
"2021-01-05","20.233030617388177"
"2021-01-06","29.287915894615313"
"2021-01-07","21.027405521627973"
"2021-01-08","27.076046537850768"
"2021-01-09","29.79568806960395"
"2021-01-10","29.671780842415995"
"2021-01-11","26.379590255082597"
"2021-01-12","25.694427292463523"
"2021-01-13","26.495527198854646"
"2021-01-14","27.585810270595587"
"2021-01-15","24.435348184476485"
"2021-01-16","28.30598371825693"
"2021-01-17","24.28303908561653"
"2021-01-18","28.2563840367724"
"2021-01-19","32.82183684875727"
"2021-01-20","49.846921690554446"
"2021-01-21","43.001633567115036"
"2021-01-22","49.00805495398823"
"2021-01-23","51.39037696691713"
"2021-01-24","80.55056139861115"
"2021-01-25","91.67915917315015"
"2021-01-26","94.79925913776638"
"2021-01-27","86.17491477160448"
"2021-01-28","105.57377371108247"
"2021-01-29","100.79162171941825"
"2021-01-30","90.16626168014788"
"2021-01-31","99.75804846193871"
"2021-02-01","89.88575607018402"
"2021-02-02","81.56476928227478"
"2021-02-03","82.49137936036604"
"2021-02-04","85.50025316621229"
"2021-02-05","124.36584886692843"
"2021-02-06","118.88284063798169"
"2021-02-07","117.22183474458562"
"2021-02-08","148.5431959711343"
"2021-02-09","178.44062954999302"
"2021-02-10","160.01879822183105"
"2021-02-11","180.08289670045139"
"2021-02-12","244.2378533312725"
"2021-02-13","408.8317936478476"
"2021-02-14","413.5766939431599"
"2021-02-15","435.54992621310123"
"2021-02-16","413.63805268605677"
"2021-02-17","351.0037233420072"
"2021-02-18","285.3165957022772"
"2021-02-19","252.39304993984567"
"2021-02-20","294.9804378532055"
"2021-02-21","343.96970649985724"
"2021-02-22","343.5649257262927"
"2021-02-23","287.90711719445784"
"2021-02-24","327.72321561013547"
"2021-02-25","269.2863427513948"
"2021-02-26","289.87368055136074"
"2021-02-27","255.35538705803407"
"2021-02-28","231.56530237128646"
"2021-03-01","308.4827576060292"
"2021-03-02","283.9884688012948"
"2021-03-03","316.430646830325"
"2021-03-04","300.21557476220977"
"2021-03-05","320.2195402274723"
"2021-03-06","364.592288403903"
"2021-03-07","324.12843920784024"
"2021-03-08","282.6295804814159"
"2021-03-09","317.6275027701158"
"2021-03-10","262.25434321566274"
"2021-03-11","310.98277212620616"
"2021-03-12","296.8493433522833"
"2021-03-13","277.54058109374904"
"2021-03-14","334.7646758819085"
"2021-03-15","293.8685382835643"
