"Date","Real Volume"
"2021-01-05","1922548.097534546"
"2021-01-06","1473309.862712048"
"2021-01-07","585853.8861417094"
"2021-01-08","198197.22437486117"
"2021-01-09","78939.26729268351"
"2021-01-10","33361.88406394389"
"2021-01-11","81292.35998662093"
"2021-01-12","9230.848018618999"
"2021-01-13","18157.553127606167"
"2021-01-14","13808.978571722975"
"2021-01-15","10326.643818611425"
"2021-01-16","101808.33259598083"
"2021-01-17","60632.34390867384"
"2021-01-18","609210.6915407261"
"2021-01-19","40992.06890159627"
"2021-01-20","1200042.8831454348"
"2021-01-21","341401.27103103785"
"2021-01-22","278012.8842063887"
"2021-01-23","386809.4665801496"
"2021-01-24","1658754.218103791"
"2021-01-25","686262.8993802633"
"2021-01-26","440874.0741453973"
"2021-01-27","649255.8846479254"
"2021-01-28","1473117.8617522642"
"2021-01-29","785180.4736782477"
"2021-01-30","339230.32488976873"
"2021-01-31","386097.99879159685"
"2021-02-01","147337.82071015448"
"2021-02-02","345399.65847769246"
"2021-02-03","66623.06655004402"
"2021-02-04","309555.7945953723"
"2021-02-05","628342.8565989577"
"2021-02-06","520367.1885102582"
"2021-02-07","18218.05660882748"
"2021-02-08","451579.73615023156"
"2021-02-09","1189282.0993618036"
"2021-02-10","213568.74419573953"
"2021-02-11","333066.6212016133"
"2021-02-12","1045715.3296463714"
"2021-02-13","7852732.864838982"
"2021-02-14","5338528.839063859"
"2021-02-15","3325738.1619292516"
"2021-02-16","4710091.845212601"
"2021-02-17","1724201.8631997558"
"2021-02-18","3104818.1949958773"
"2021-02-19","2993260.8804753763"
"2021-02-20","3380718.2973963255"
"2021-02-21","1663306.139424239"
"2021-02-22","1963124.9435108493"
"2021-02-23","247034.34722087684"
"2021-02-24","555001.6912290158"
"2021-02-25","690867.1919530693"
"2021-02-26","1316029.7970018268"
"2021-02-27","564042.7557536517"
"2021-02-28","590363.200748785"
"2021-03-01","685583.5525876873"
"2021-03-02","223469.8371984983"
"2021-03-03","1198355.1877574646"
"2021-03-04","574757.179970375"
"2021-03-05","2134289.6059077433"
"2021-03-06","1015004.8064161635"
"2021-03-07","301987.658797974"
"2021-03-08","701411.0093456651"
"2021-03-09","6825642.373507297"
"2021-03-10","695243.8379215156"
"2021-03-11","166680.28690313836"
"2021-03-12","382058.2200529861"
"2021-03-13","280312.1397335725"
"2021-03-14","1507013.783855507"
"2021-03-15","396672.4009831629"
"2021-03-16","234838.01376990092"
"2021-03-17","419004.29343817226"
"2021-03-18","175071.19037133903"
"2021-03-19","203067.9865456967"
"2021-03-20","281956.78852808004"
"2021-03-21","543578.0822727717"
"2021-03-22","219473.28179620914"
"2021-03-23","314545.5316172098"
"2021-03-24","611960.2759584406"
"2021-03-25","16120.283352132717"
"2021-03-26","333116.7591814969"
"2021-03-27","149837.99927247746"
"2021-03-28","115910.43592428937"
"2021-03-29","62512.214289567055"
"2021-03-30","113953.33848638942"
"2021-03-31","146200.81415062494"
"2021-04-01","4750.267638584412"
"2021-04-02","53224.922389851905"
"2021-04-03","263123.38733693067"
"2021-04-04","191945.6585936104"
"2021-04-05","142263.39006422035"
"2021-04-06","132718.12805267354"
"2021-04-07","267025.48507805396"
"2021-04-08","732203.0351102591"
"2021-04-09","11362.175262711475"
"2021-04-10","209077.90135655855"
"2021-04-11","228161.80664584445"
"2021-04-12","120721.55202280804"
"2021-04-13","131320.94849486637"
"2021-04-14","207297.5755206563"
"2021-04-15","108691.05573758193"
"2021-04-16","6391.7332366182845"
"2021-04-18","3328.2489259155036"
"2021-04-19","81481.542885681"
"2021-04-21","1407.6058929139333"
"2021-04-22","135386.40568232772"
"2021-04-23","10216.12390807135"
"2021-04-24","368.70683477318664"
"2021-04-25","1103453.4904813035"
"2021-04-26","25724.275332628527"
"2021-04-27","177855.9497534796"
"2021-04-28","3546.0288760023977"
"2021-04-29","35835.412056704765"
"2021-04-30","229394.42211363537"
"2021-05-01","3909.8801052668723"
"2021-05-02","1951.2147611109772"
"2021-05-03","3679659.2239550287"
"2021-05-04","279135.51999443246"
"2021-05-05","25999.132593504786"
"2021-05-06","67971.90421812938"
"2021-05-07","1075.399470404671"
"2021-05-08","142810.65693921444"
"2021-05-09","130993.01003184133"
"2021-05-11","281317.1876156428"
"2021-05-12","41667.75145820883"
"2021-05-13","522888.2454514694"
"2021-05-14","6437.239649107145"
"2021-05-15","1363.2914256895253"
"2021-05-17","5996.6932047551745"
"2021-05-18","139772.65172642822"
"2021-05-19","62720.157326747816"
"2021-05-20","22028.652575534077"
"2021-05-21","26442.57820191986"
"2021-05-22","28193.951485730086"
"2021-05-23","108474.66673597995"
"2021-05-24","141695.5805349862"
"2021-05-25","12846.540541227976"
"2021-05-26","394071.22355883894"
"2021-05-27","7444.908801497877"
"2021-05-28","28357.75599721341"
"2021-05-29","2819.4913404328277"
"2021-05-30","9.811910763083931"
"2021-05-31","2173.2030274181966"
"2021-06-01","11754.503101635877"
"2021-06-02","14304.511111730973"
"2021-06-03","43432.299216277184"
"2021-06-04","5468.598572677036"
"2021-06-06","5313.340399377324"
"2021-06-07","15461.689199743754"
"2021-06-08","157455.96257112647"
"2021-06-09","4203.5951518129705"
"2021-06-10","134535.9691536465"
"2021-06-11","817.0755922603121"
"2021-06-12","16928.415029719283"
"2021-06-14","19732.31674973883"
"2021-06-15","10511.901988425185"
"2021-06-16","1487.3460886463863"
"2021-06-17","1305.7369144268957"
"2021-06-18","1288.0160072607525"
"2021-06-20","43767.64730978118"
"2021-06-21","311561.4334040005"
"2021-06-22","72545.16465433287"
