"Date","Addresses with balance greater than $10"
"2020-12-03","27601"
"2020-12-04","26541"
"2020-12-05","30107"
"2020-12-06","29035"
"2020-12-07","31995"
"2020-12-08","33430"
"2020-12-09","35988"
"2020-12-10","32562"
"2020-12-11","30807"
"2020-12-12","31954"
"2020-12-13","32963"
"2020-12-14","35133"
"2020-12-15","34668"
"2020-12-16","36030"
"2020-12-17","41431"
"2020-12-18","37944"
"2020-12-19","36971"
"2020-12-20","36428"
"2020-12-21","34098"
"2020-12-22","34773"
"2020-12-23","31448"
"2020-12-24","32986"
"2020-12-25","33412"
"2020-12-26","31604"
"2020-12-27","32356"
"2020-12-28","34817"
"2020-12-29","34520"
"2020-12-30","37281"
"2020-12-31","35614"
"2021-01-01","34498"
"2021-01-02","32795"
"2021-01-03","35651"
"2021-01-04","35786"
"2021-01-05","39587"
"2021-01-06","44742"
"2021-01-07","42517"
"2021-01-08","40901"
"2021-01-09","45235"
"2021-01-10","48749"
"2021-01-11","41694"
"2021-01-12","45660"
"2021-01-13","51983"
"2021-01-14","52195"
"2021-01-15","51027"
"2021-01-16","51982"
"2021-01-17","53613"
"2021-01-18","54967"
"2021-01-19","53289"
"2021-01-20","53212"
"2021-01-21","46147"
"2021-01-22","51279"
"2021-01-23","52419"
"2021-01-24","58393"
"2021-01-25","54051"
"2021-01-26","57286"
"2021-01-27","55173"
"2021-01-28","59720"
"2021-01-29","63293"
"2021-01-30","67990"
"2021-01-31","69108"
"2021-02-01","70776"
"2021-02-02","70727"
"2021-02-03","72549"
"2021-02-04","75745"
"2021-02-05","78738"
"2021-02-06","77104"
"2021-02-07","77529"
"2021-02-08","77844"
"2021-02-09","79593"
"2021-02-10","79609"
"2021-02-11","80810"
"2021-02-12","81428"
"2021-02-13","81258"
"2021-02-14","79948"
"2021-02-15","79867"
"2021-02-16","80034"
"2021-02-17","80703"
"2021-02-18","80759"
"2021-02-19","80903"
"2021-02-20","81194"
"2021-02-21","81532"
"2021-02-22","80776"
"2021-02-23","78461"
"2021-02-24","80916"
"2021-02-25","79765"
"2021-02-26","79621"
"2021-02-27","79715"
"2021-02-28","80104"
"2021-03-01","83214"
"2021-03-02","83672"
"2021-03-03","83683"
"2021-03-04","82994"
"2021-03-05","83305"
"2021-03-06","84042"
"2021-03-07","83990"
"2021-03-08","83735"
"2021-03-09","84749"
"2021-03-10","83680"
"2021-03-11","83926"
"2021-03-12","83205"
"2021-03-13","84134"
"2021-03-14","83781"
"2021-03-15","83590"
"2021-03-16","83578"
"2021-03-17","83968"
"2021-03-18","83917"
"2021-03-19","84267"
"2021-03-20","83573"
"2021-03-21","82968"
"2021-03-22","81915"
"2021-03-23","80939"
"2021-03-24","79918"
"2021-03-25","81026"
"2021-03-26","81542"
"2021-03-27","81360"
"2021-03-28","81361"
"2021-03-29","83762"
"2021-03-30","83723"
"2021-03-31","83531"
"2021-04-01","86244"
"2021-04-02","87601"
"2021-04-03","87593"
"2021-04-04","90270"
"2021-04-05","89582"
"2021-04-06","88530"
"2021-04-07","87696"
"2021-04-08","88185"
"2021-04-09","88315"
"2021-04-10","88490"
"2021-04-11","89016"
"2021-04-12","89438"
"2021-04-13","90407"
"2021-04-14","90671"
"2021-04-15","93775"
"2021-04-16","94085"
"2021-04-17","93802"
"2021-04-18","92055"
"2021-04-19","91931"
"2021-04-20","92399"
"2021-04-21","92893"
"2021-04-22","94912"
"2021-04-23","96590"
"2021-04-24","95063"
"2021-04-25","94770"
"2021-04-26","96864"
"2021-04-27","97465"
"2021-04-28","97461"
"2021-04-29","97570"
"2021-04-30","99209"
"2021-05-01","100889"
"2021-05-02","101180"
"2021-05-03","102019"
"2021-05-04","100641"
"2021-05-05","101958"
"2021-05-06","101271"
"2021-05-07","100994"
"2021-05-08","103205"
"2021-05-09","103206"
"2021-05-10","103775"
"2021-05-11","106223"
"2021-05-12","104068"
"2021-05-13","103989"
"2021-05-14","104582"
"2021-05-15","102513"
"2021-05-16","102428"
"2021-05-17","102872"
"2021-05-18","102176"
"2021-05-19","96804"
"2021-05-20","99222"
"2021-05-21","95284"
"2021-05-22","92673"
"2021-05-23","89366"
"2021-05-24","94646"
"2021-05-25","94848"
"2021-05-26","96367"
"2021-05-27","95003"
"2021-05-28","92434"
"2021-05-29","90805"
"2021-05-30","94134"
"2021-05-31","95629"
"2021-06-01","95389"
"2021-06-02","95898"
"2021-06-03","96567"
"2021-06-04","94350"
"2021-06-05","93323"
"2021-06-06","93487"
"2021-06-07","90543"
"2021-06-08","91018"
"2021-06-09","92093"
"2021-06-10","89220"
"2021-06-11","85563"
"2021-06-12","85863"
"2021-06-13","88763"
"2021-06-14","90233"
"2021-06-15","89363"
"2021-06-16","86765"
"2021-06-17","87199"
"2021-06-18","83483"
"2021-06-19","83265"
"2021-06-20","85693"
"2021-06-21","75918"
"2021-06-22","77629"
"2021-06-23","78798"
"2021-06-24","81276"
"2021-06-25","76315"
"2021-06-26","75843"
"2021-06-27","81265"
"2021-06-28","88412"
"2021-06-29","88570"
"2021-06-30","90908"
"2021-07-01","91147"
"2021-07-02","94072"
"2021-07-03","95188"
"2021-07-04","99739"
"2021-07-05","102846"
"2021-07-06","102022"
"2021-07-07","99899"
"2021-07-08","98604"
"2021-07-09","99849"
"2021-07-10","99216"
"2021-07-11","100070"
"2021-07-12","98758"
"2021-07-13","96670"
"2021-07-14","98693"
"2021-07-15","97652"
"2021-07-16","95699"
"2021-07-17","96348"
"2021-07-18","96365"
"2021-07-19","93188"
"2021-07-20","93895"
"2021-07-21","95972"
"2021-07-22","99075"
"2021-07-23","99364"
"2021-07-24","98749"
"2021-07-25","97406"
"2021-07-26","97692"
"2021-07-27","97561"
"2021-07-28","97457"
"2021-07-29","98338"
