"Date","Addresses with balance greater than $10"
"2020-09-30","72428"
"2020-10-01","72428"
"2020-10-02","72435"
"2020-10-03","72462"
"2020-10-04","72443"
"2020-10-05","72434"
"2020-10-06","72304"
"2020-10-07","72367"
"2020-10-08","72478"
"2020-10-09","72658"
"2020-10-10","72641"
"2020-10-11","72564"
"2020-10-12","72709"
"2020-10-13","72669"
"2020-10-14","72674"
"2020-10-15","72623"
"2020-10-16","72646"
"2020-10-17","72693"
"2020-10-18","72738"
"2020-10-19","72743"
"2020-10-20","72772"
"2020-10-21","72803"
"2020-10-22","73002"
"2020-10-23","73043"
"2020-10-24","73100"
"2020-10-25","73177"
"2020-10-26","73214"
"2020-10-27","73226"
"2020-10-28","73262"
"2020-10-29","73133"
"2020-10-30","73098"
"2020-10-31","73030"
"2020-11-01","73044"
"2020-11-02","72982"
"2020-11-03","72992"
"2020-11-04","73139"
"2020-11-05","73410"
"2020-11-06","73751"
"2020-11-07","73932"
"2020-11-08","73996"
"2020-11-09","74000"
"2020-11-10","73536"
"2020-11-11","73199"
"2020-11-12","73177"
"2020-11-13","73411"
"2020-11-14","73511"
"2020-11-15","73575"
"2020-11-16","73691"
"2020-11-17","74126"
"2020-11-18","74056"
"2020-11-19","73941"
"2020-11-20","74147"
"2020-11-21","74246"
"2020-11-22","74222"
"2020-11-23","74429"
"2020-11-24","74536"
"2020-11-25","74496"
"2020-11-26","74527"
"2020-11-27","74601"
"2020-11-28","74727"
"2020-11-29","74881"
"2020-11-30","75077"
"2020-12-01","75178"
"2020-12-02","75514"
"2020-12-03","75572"
"2020-12-04","75558"
"2020-12-05","75670"
"2020-12-06","75673"
"2020-12-07","75739"
"2020-12-08","75614"
"2020-12-09","75816"
"2020-12-10","75782"
"2020-12-11","74917"
"2020-12-12","74934"
"2020-12-13","74606"
"2020-12-14","75049"
"2020-12-15","75392"
"2020-12-16","75370"
"2020-12-17","75371"
"2020-12-18","76059"
"2020-12-19","76448"
"2020-12-20","76707"
"2020-12-21","76878"
"2020-12-22","77474"
"2020-12-23","77991"
"2020-12-24","78224"
"2020-12-25","78532"
"2020-12-26","79257"
"2020-12-27","79503"
"2020-12-28","79787"
"2020-12-29","80198"
"2020-12-30","80466"
"2020-12-31","80805"
"2021-01-01","81493"
"2021-01-02","81890"
"2021-01-03","82605"
"2021-01-04","83461"
"2021-01-05","84881"
"2021-01-06","85381"
"2021-01-07","85626"
"2021-01-08","86244"
"2021-01-09","87317"
"2021-01-10","88224"
"2021-01-11","88230"
"2021-01-12","88527"
"2021-01-13","89091"
"2021-01-14","89599"
"2021-01-15","90138"
"2021-01-16","90774"
"2021-01-17","91419"
"2021-01-18","91841"
"2021-01-19","92421"
"2021-01-20","92892"
"2021-01-21","92709"
"2021-01-22","93832"
"2021-01-23","94428"
"2021-01-24","94818"
"2021-01-25","95118"
"2021-01-26","95904"
"2021-01-27","96020"
"2021-01-28","96896"
"2021-01-29","97461"
"2021-01-30","98229"
"2021-01-31","98843"
"2021-02-01","99212"
"2021-02-02","99492"
"2021-02-03","100018"
"2021-02-04","101047"
"2021-02-05","102474"
"2021-02-06","102806"
"2021-02-07","103181"
"2021-02-08","104084"
"2021-02-09","105782"
"2021-02-10","106960"
"2021-02-11","107885"
