"Date","Real Volume"
"2022-01-14","17317085.71439322"
"2022-01-15","73372072.84505345"
"2022-01-16","105673367.97459514"
"2022-01-17","97867074.94794565"
"2022-01-18","135184106.49630028"
"2022-01-19","163325573.88076693"
"2022-01-20","219183568.8483067"
"2022-01-21","218261875.87358236"
"2022-01-22","118867281.18287885"
"2022-01-23","73455497.09002264"
"2022-01-24","104068027.08220138"
"2022-01-25","56850794.46314577"
"2022-01-26","77729827.48691729"
"2022-01-27","61337839.33582417"
"2022-01-28","96029448.84689379"
"2022-01-29","98258678.39054668"
"2022-01-30","63062716.25834665"
"2022-01-31","82094010.78361775"
"2022-02-01","129809115.81015475"
"2022-02-02","129448874.76543391"
"2022-02-03","85752210.93291412"
"2022-02-04","87441994.27687201"
"2022-02-05","108123456.16564266"
"2022-02-06","110557183.84231494"
"2022-02-07","93393247.69235009"
"2022-02-08","73061332.18056071"
"2022-02-09","115261711.47246617"
"2022-02-10","72606136.40928029"
"2022-02-11","65726135.14080447"
"2022-02-12","2520537.098119074"
"2022-02-13","28051924.577935003"
"2022-02-14","64991378.74025339"
"2022-02-15","52221266.57365036"
"2022-02-16","44866135.89947658"
"2022-02-17","69401797.29777475"
"2022-02-18","41604005.71133985"
"2022-02-21","28748134.51123423"
"2022-02-22","25765988.336332627"
"2022-02-23","16477619.024212154"
"2022-02-24","23814644.96632708"
"2022-02-25","18406586.39529737"
"2022-02-26","8327194.755747511"
"2022-02-27","7798553.694108442"
"2022-02-28","7185862.925174457"
"2022-03-01","18600235.96161881"
"2022-03-02","32855727.510673527"
"2022-03-03","19857493.89369075"
"2022-03-04","22558972.072336607"
"2022-03-05","8296426.791203441"
"2022-03-06","12255989.925181743"
"2022-03-07","18725539.4506351"
"2022-03-08","9449535.211722393"
"2022-03-09","10872949.374428002"
"2022-03-10","8042719.20179746"
"2022-03-11","8068243.573931042"
"2022-03-12","5489166.941890043"
"2022-03-13","5097040.057589967"
"2022-03-14","9157963.736546468"
"2022-03-15","9405773.254486032"
"2022-03-16","24469613.858228587"
"2022-03-17","15187457.119245654"
"2022-03-18","32687842.949721012"
"2022-03-19","28225853.278066967"
"2022-03-20","31702058.967520863"
"2022-03-21","5678345.285576253"
"2022-03-30","369231.2514407338"
"2022-03-31","74937457.95620097"
"2022-04-01","58697991.60337347"
"2022-04-02","43746867.57267274"
"2022-04-03","35176507.672103785"
"2022-04-04","46804244.69606356"
"2022-04-05","39867282.99381188"
"2022-04-06","35163087.05291109"
"2022-04-07","29849145.595034342"
"2022-04-08","21566822.96749491"
"2022-04-09","24793507.853464067"
"2022-04-10","22720922.912254944"
"2022-04-11","21221401.758173138"
"2022-04-12","15363230.390740708"
"2022-04-13","14846816.281325515"
"2022-04-14","18483339.955637354"
"2022-04-15","18032439.296991993"
"2022-04-16","10602223.470153233"
"2022-04-17","14389589.253400913"
"2022-04-18","16599156.336294623"
"2022-04-19","16463967.17188291"
"2022-04-20","111841145.40609069"
"2022-04-21","51211344.383985676"
"2022-04-22","30610613.63098923"
"2022-04-23","20812778.309121586"
"2022-04-24","23026657.151401196"
"2022-04-25","39156766.70167199"
"2022-04-26","28752913.092211835"
"2022-04-27","16465652.972206296"
"2022-04-28","25840333.557688285"
"2022-04-29","25201058.357602745"
"2022-04-30","23876881.173122425"
"2022-05-01","33140947.927156277"
"2022-05-02","68202481.44716847"
"2022-05-03","40917164.89594912"
"2022-05-04","38880582.1821668"
"2022-05-05","35668369.449690044"
"2022-05-06","31730249.174421497"
"2022-05-07","18676036.063979536"
"2022-05-08","21517215.158395942"
"2022-05-09","41595115.3191125"
"2022-05-10","31333925.46754763"
"2022-05-11","31457220.901054613"
"2022-05-12","23486413.609285645"
"2022-05-13","20008313.69479823"
"2022-05-14","14264724.370009929"
"2022-05-15","9593991.983769663"
"2022-05-16","10162681.312335253"
"2022-05-17","12822071.619176451"
"2022-05-18","12618719.890353218"
"2022-05-19","9391202.627093244"
"2022-05-20","4998144.228501518"
"2022-05-21","7014933.74428575"
"2022-05-22","7956114.706323294"
"2022-05-23","13685768.943408461"
"2022-05-24","10218073.40349867"
"2022-05-25","4710613.145667046"
"2022-05-26","8618079.765691472"
"2022-05-27","7104425.195355856"
"2022-05-28","4426433.931619805"
"2022-05-29","4096234.4337833994"
"2022-05-30","5097311.271136199"
"2022-05-31","8324971.444067388"
"2022-06-01","11259944.21992681"
"2022-06-02","4549729.362915203"
"2022-06-03","3578660.430986022"
"2022-06-04","4068505.1712273364"
"2022-06-05","5068459.342584202"
"2022-06-06","6372635.546775872"
"2022-06-07","5373125.805284988"
"2022-06-08","4509972.024448115"
"2022-06-09","3797112.301506865"
"2022-06-10","2874409.98606512"
"2022-06-11","3634134.60492408"
"2022-06-12","3166480.068643632"
"2022-06-13","3995293.688974818"
"2022-06-14","3479546.9753476833"
"2022-06-15","8908328.083434096"
"2022-06-16","6644832.968904572"
"2022-06-17","10847634.275530355"
"2022-06-18","8173252.414223556"
"2022-06-19","9645149.153038865"
"2022-06-20","12233551.880904675"
"2022-06-21","7754043.66757812"
"2022-06-22","4406351.254602341"
"2022-06-23","3475311.6469922843"
"2022-06-24","3467944.0123972963"
"2022-06-25","2254047.8302714354"
"2022-06-26","2774730.106575606"
"2022-06-27","2910618.2822571383"
"2022-06-28","4282493.075048428"
"2022-06-29","2745011.0353898653"
"2022-06-30","4179953.229041774"
"2022-07-01","3121184.1648601866"
"2022-07-02","481025.13710326457"
"2022-07-20","7630727.586920943"
"2022-07-21","6552840.699597292"
"2022-07-22","6645656.205108347"
