"Date","Active Addresses Count"
"2021-05-22","2316"
"2021-05-23","2426"
"2021-05-24","2574"
"2021-05-25","2279"
"2021-05-26","2268"
"2021-05-27","1845"
"2021-05-28","1672"
"2021-05-29","1673"
"2021-05-30","1632"
"2021-05-31","1738"
"2021-06-01","1649"
"2021-06-02","1663"
"2021-06-03","1615"
"2021-06-04","1622"
"2021-06-05","1686"
"2021-06-06","1662"
"2021-06-07","1925"
"2021-06-08","1685"
"2021-06-09","1749"
"2021-06-10","1797"
"2021-06-11","2029"
"2021-06-12","1950"
"2021-06-13","1999"
"2021-06-14","1946"
"2021-06-15","1776"
"2021-06-16","1698"
"2021-06-17","1561"
"2021-06-18","1559"
"2021-06-19","1495"
"2021-06-20","1708"
"2021-06-21","1656"
"2021-06-22","1681"
"2021-06-23","1652"
"2021-06-24","1529"
"2021-06-25","1461"
"2021-06-26","1688"
"2021-06-27","1498"
"2021-06-28","1507"
"2021-06-29","1555"
"2021-06-30","1365"
"2021-07-01","1260"
"2021-07-02","1407"
"2021-07-03","1752"
"2021-07-04","1595"
"2021-07-05","1502"
"2021-07-06","1750"
"2021-07-07","1581"
"2021-07-08","1242"
"2021-07-09","1310"
"2021-07-10","1601"
"2021-07-11","1574"
"2021-07-12","1354"
"2021-07-13","1192"
"2021-07-14","1058"
"2021-07-15","1111"
"2021-07-16","1177"
"2021-07-17","1693"
"2021-07-18","1407"
"2021-07-19","1423"
"2021-07-20","1441"
"2021-07-21","1536"
"2021-07-22","1632"
"2021-07-23","1804"
"2021-07-24","1858"
"2021-07-25","1380"
"2021-07-26","1770"
"2021-07-27","1357"
"2021-07-28","1208"
"2021-07-29","1210"
"2021-07-30","1389"
"2021-07-31","1547"
"2021-08-01","1596"
"2021-08-02","1394"
"2021-08-03","1162"
"2021-08-04","1153"
"2021-08-05","1164"
"2021-08-06","1344"
"2021-08-07","1475"
"2021-08-08","1504"
"2021-08-09","1353"
"2021-08-10","1280"
"2021-08-11","1735"
"2021-08-12","1582"
"2021-08-13","1574"
"2021-08-14","1619"
"2021-08-15","1585"
"2021-08-16","3625"
"2021-08-17","3273"
"2021-08-18","2084"
"2021-08-19","2041"
"2021-08-20","2258"
"2021-08-21","2331"
"2021-08-22","1884"
"2021-08-23","1546"
"2021-08-24","1462"
"2021-08-25","1340"
"2021-08-26","1238"
"2021-08-27","1199"
"2021-08-28","1606"
"2021-08-29","1321"
"2021-08-30","1445"
"2021-08-31","1522"
"2021-09-01","1491"
"2021-09-02","1407"
"2021-09-03","1128"
"2021-09-04","1091"
"2021-09-05","1286"
"2021-09-06","1447"
"2021-09-07","1609"
"2021-09-08","1375"
"2021-09-09","1554"
"2021-09-10","1462"
"2021-09-11","1523"
"2021-09-12","1614"
"2021-09-13","1317"
"2021-09-14","1737"
"2021-09-15","2317"
"2021-09-16","2679"
"2021-09-17","2207"
"2021-09-18","1755"
"2021-09-19","1554"
"2021-09-20","1505"
"2021-09-21","1458"
"2021-09-22","1866"
"2021-09-23","1552"
"2021-09-24","1409"
"2021-09-25","1723"
"2021-09-26","1950"
"2021-09-27","1618"
"2021-09-28","1230"
"2021-09-29","1341"
"2021-09-30","1203"
"2021-10-01","1287"
"2021-10-02","1419"
"2021-10-03","1273"
"2021-10-04","1248"
"2021-10-05","1255"
"2021-10-06","1169"
"2021-10-07","1121"
"2021-10-08","1225"
"2021-10-09","1226"
"2021-10-10","1275"
"2021-10-11","1179"
"2021-10-12","1199"
"2021-10-13","1426"
"2021-10-14","1208"
"2021-10-15","1105"
"2021-10-16","1442"
"2021-10-17","1394"
"2021-10-18","1209"
"2021-10-19","1397"
"2021-10-20","1543"
"2021-10-21","1468"
"2021-10-22","1293"
"2021-10-23","1374"
"2021-10-24","1369"
"2021-10-25","1568"
"2021-10-26","1703"
"2021-10-27","1248"
"2021-10-28","1120"
"2021-10-29","1297"
"2021-10-30","1069"
"2021-10-31","1186"
"2021-11-01","1635"
"2021-11-02","1426"
"2021-11-03","1461"
"2021-11-04","1859"
"2021-11-05","1680"
"2021-11-06","1414"
"2021-11-07","1583"
"2021-11-08","1308"
"2021-11-09","1078"
"2021-11-10","1222"
"2021-11-11","1115"
"2021-11-12","1060"
"2021-11-13","1053"
"2021-11-14","1105"
"2021-11-15","1062"
"2021-11-16","1222"
"2021-11-17","1077"
"2021-11-18","1108"
"2021-11-19","1136"
"2021-11-20","1261"
"2021-11-21","1257"
"2021-11-22","1011"
"2021-11-23","1273"
"2021-11-24","1571"
"2021-11-25","1500"
"2021-11-26","1199"
"2021-11-27","1020"
"2021-11-28","1116"
"2021-11-29","1136"
"2021-11-30","1043"
"2021-12-01","941"
"2021-12-02","1093"
"2021-12-03","1001"
"2021-12-04","1377"
"2021-12-05","1165"
"2021-12-06","1350"
"2021-12-07","1277"
"2021-12-08","1316"
"2021-12-09","1127"
"2021-12-10","1170"
"2021-12-11","1155"
"2021-12-12","1278"
"2021-12-13","1617"
"2021-12-14","1284"
"2021-12-15","963"
"2021-12-16","906"
"2021-12-17","877"
"2021-12-18","864"
"2021-12-19","939"
"2021-12-20","865"
"2021-12-21","941"
"2021-12-22","1016"
"2021-12-23","1369"
"2021-12-24","1352"
"2021-12-25","970"
"2021-12-26","1118"
"2021-12-27","1634"
"2021-12-28","1563"
"2021-12-29","1355"
"2021-12-30","1691"
"2021-12-31","1452"
"2022-01-01","1227"
"2022-01-02","1160"
"2022-01-03","1074"
"2022-01-04","1126"
"2022-01-05","1073"
"2022-01-06","1063"
"2022-01-07","1006"
"2022-01-08","977"
"2022-01-09","723"
"2022-01-10","656"
"2022-01-11","763"
"2022-01-12","858"
"2022-01-13","825"
"2022-01-14","740"
"2022-01-15","681"
"2022-01-16","777"
"2022-01-17","828"
"2022-01-18","798"
"2022-01-19","731"
"2022-01-20","795"
"2022-01-21","830"
"2022-01-22","941"
"2022-01-23","787"
"2022-01-24","811"
"2022-01-25","714"
"2022-01-26","685"
"2022-01-27","785"
"2022-01-28","833"
"2022-01-29","640"
"2022-01-30","681"
"2022-01-31","694"
"2022-02-01","609"
"2022-02-02","594"
"2022-02-03","593"
"2022-02-04","604"
"2022-02-05","880"
"2022-02-06","796"
"2022-02-07","642"
"2022-02-08","772"
"2022-02-09","695"
"2022-02-10","772"
"2022-02-11","770"
"2022-02-12","721"
"2022-02-13","716"
"2022-02-14","800"
"2022-02-15","657"
"2022-02-16","590"
"2022-02-17","582"
"2022-02-18","507"
"2022-02-19","533"
"2022-02-20","578"
"2022-02-21","495"
"2022-02-22","564"
"2022-02-23","599"
"2022-02-24","692"
"2022-02-25","662"
"2022-02-26","702"
"2022-02-27","679"
"2022-02-28","656"
"2022-03-01","687"
"2022-03-02","630"
"2022-03-03","536"
"2022-03-04","550"
"2022-03-05","617"
"2022-03-06","646"
"2022-03-07","695"
"2022-03-08","630"
"2022-03-09","719"
"2022-03-10","781"
"2022-03-11","616"
"2022-03-12","636"
"2022-03-13","511"
"2022-03-14","587"
"2022-03-15","785"
"2022-03-16","645"
"2022-03-17","669"
"2022-03-18","549"
"2022-03-19","671"
"2022-03-20","681"
"2022-03-21","567"
"2022-03-22","580"
"2022-03-23","658"
"2022-03-24","548"
"2022-03-25","560"
"2022-03-26","625"
"2022-03-27","641"
"2022-03-28","743"
"2022-03-29","721"
"2022-03-30","698"
"2022-03-31","881"
"2022-04-01","661"
"2022-04-02","545"
"2022-04-03","542"
"2022-04-04","508"
"2022-04-05","488"
"2022-04-06","607"
"2022-04-07","535"
"2022-04-08","526"
"2022-04-09","491"
"2022-04-10","533"
"2022-04-11","634"
"2022-04-12","520"
"2022-04-13","449"
"2022-04-14","507"
"2022-04-15","455"
"2022-04-16","446"
"2022-04-17","460"
"2022-04-18","496"
"2022-04-19","435"
"2022-04-20","517"
"2022-04-21","668"
"2022-04-22","578"
"2022-04-23","479"
"2022-04-24","482"
"2022-04-25","496"
"2022-04-26","518"
"2022-04-27","590"
"2022-04-28","450"
"2022-04-29","479"
"2022-04-30","730"
"2022-05-01","409"
"2022-05-02","391"
"2022-05-03","361"
"2022-05-04","423"
"2022-05-05","488"
"2022-05-06","516"
"2022-05-07","427"
"2022-05-08","563"
"2022-05-09","612"
"2022-05-10","697"
"2022-05-11","642"
"2022-05-12","723"
"2022-05-13","756"
"2022-05-14","688"
"2022-05-15","627"
"2022-05-16","545"
"2022-05-17","559"
"2022-05-18","653"
"2022-05-19","529"
"2022-05-20","471"
"2022-05-21","483"
"2022-05-22","447"
"2022-05-23","656"
"2022-05-24","517"
"2022-05-25","513"
"2022-05-26","448"
"2022-05-27","430"
"2022-05-28","433"
"2022-05-29","372"
"2022-05-30","413"
"2022-05-31","480"
"2022-06-01","480"
"2022-06-02","427"
"2022-06-03","328"
"2022-06-04","318"
"2022-06-05","238"
"2022-06-06","361"
"2022-06-07","464"
"2022-06-08","276"
"2022-06-09","281"
"2022-06-10","341"
"2022-06-11","415"
"2022-06-12","429"
"2022-06-13","561"
"2022-06-14","548"
"2022-06-15","486"
"2022-06-16","428"
"2022-06-17","480"
"2022-06-18","511"
"2022-06-19","444"
"2022-06-20","468"
"2022-06-21","633"
"2022-06-22","537"
"2022-06-23","566"
"2022-06-24","479"
"2022-06-25","412"
"2022-06-26","414"
"2022-06-27","454"
"2022-06-28","384"
"2022-06-29","366"
"2022-06-30","440"
"2022-07-01","555"
"2022-07-02","616"
"2022-07-03","581"
"2022-07-04","511"
"2022-07-05","531"
"2022-07-06","565"
"2022-07-07","464"
"2022-07-08","444"
"2022-07-09","433"
"2022-07-10","479"
"2022-07-11","745"
"2022-07-12","734"
"2022-07-13","420"
"2022-07-14","450"
"2022-07-15","500"
"2022-07-16","440"
"2022-07-17","435"
"2022-07-18","648"
"2022-07-19","598"
"2022-07-20","564"
"2022-07-21","560"
"2022-07-22","481"
"2022-07-23","457"
"2022-07-24","609"
"2022-07-25","509"
"2022-07-26","414"
"2022-07-27","474"
"2022-07-28","731"
"2022-07-29","564"
"2022-07-30","621"
"2022-07-31","526"
"2022-08-01","384"
"2022-08-02","582"
"2022-08-03","448"
"2022-08-04","405"
"2022-08-05","460"
"2022-08-06","413"
"2022-08-07","420"
"2022-08-08","428"
"2022-08-09","427"
"2022-08-10","447"
"2022-08-11","442"
"2022-08-12","408"
"2022-08-13","400"
"2022-08-14","427"
"2022-08-15","354"
"2022-08-16","394"
"2022-08-17","389"
"2022-08-18","468"
"2022-08-19","469"
"2022-08-20","318"
"2022-08-21","305"
"2022-08-22","305"
2022-08-23,339
2022-08-24,339
2022-08-25,319
2022-08-26,386
2022-08-27,371
2022-08-28,336
2022-08-29,296
2022-08-30,331
